firstnameid,lastnameid,playerjerseynameid,commonnameid,gkglovetypecode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,artificialkey,usercaneditname,avatarpomid,attackingworkrate,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,eyebrowcode,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,defensiveworkrate,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
9468,14645,14645,0,0,0,0,0,56,1,72,0,0,0,65,0,16,56,-1,75,73,0,0,70,1,0,63,0,60,70,1,0,64,70,69,2027,76,78,46,0,0,1,75,68,177,3,0,-1,78,0,146600,14,0,75,72,75,0,1,80,1,0,0,67,0,40432,1,59,1,68,60,3,0,190,0,0,0,0,49,73,67,66,0,0,0,0,1,9,0,0,0,160332,0,0,0,14,1,0,3,80,2,0,75,40432,0,1,0,3,0,73,9,0,70,500,3,0,0,2,0,0,0,0,2,0,70,62,0,-1,58,0,0,0
10852,18218,18218,0,0,0,0,0,61,1,61,0,0,0,70,0,16,48,-1,56,70,0,0,68,1,0,49,0,66,70,1,0,66,71,66,2027,72,74,44,0,0,1,71,71,187,0,0,-1,78,0,146600,25,0,72,78,69,0,1,81,1,0,0,59,0,40434,1,53,1,68,62,2,0,191,0,0,0,0,80,72,65,65,0,0,0,0,1,2,0,0,0,160161,0,0,0,21,1,0,3,80,3,0,77,40434,0,1,0,2,0,70,2,0,70,500,3,0,0,2,0,0,0,0,2,0,71,58,0,-1,66,0,0,0
11342,32429,12423,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40438,1,1,1,1,1,1,0,192,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160097,0,0,0,14,1,0,3,27,3,0,1,40438,0,1,0,1,0,1,9,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
16359,7298,7298,0,0,0,0,0,56,1,72,0,0,0,65,0,16,76,-1,75,73,0,0,70,1,0,63,0,60,71,1,0,64,70,69,2027,76,78,71,0,0,1,75,68,183,3,0,-1,78,0,146600,5,0,75,76,75,0,0,74,1,0,0,67,0,40446,1,69,1,71,60,3,0,193,0,0,0,0,69,73,68,74,0,0,0,0,1,9,0,0,0,160332,0,2,0,14,2,0,3,85,4,0,75,40446,0,1,0,3,0,73,6,0,71,500,3,0,0,2,0,0,0,0,2,0,70,62,0,-1,58,0,0,0
34960,36383,36383,0,0,0,0,0,68,1,71,0,0,0,69,0,16,63,-1,66,88,0,0,72,1,0,59,0,69,70,1,0,66,71,66,2027,71,70,62,0,0,1,70,70,184,3,0,-1,70,0,146600,25,0,71,70,70,0,0,83,0,0,0,66,0,40449,1,60,1,71,72,3,0,194,0,0,0,0,70,70,69,70,0,0,0,0,1,1,0,0,0,160332,0,0,0,14,1,0,3,74,3,0,70,40449,0,1,0,3,0,72,2,0,70,500,3,0,0,2,0,0,0,0,2,0,70,55,0,-1,69,0,0,0
11342,32429,12423,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40455,1,1,1,1,1,1,0,195,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160097,0,0,0,14,1,0,3,27,3,0,1,40455,0,1,0,1,0,1,1,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
12245,13123,13123,0,0,0,0,0,56,1,72,0,0,0,65,0,16,56,-1,75,73,0,0,70,1,0,63,0,60,70,1,0,64,70,69,2027,76,78,46,0,0,1,75,68,183,3,0,-1,78,0,146600,14,0,75,72,75,0,1,81,1,0,0,67,0,40456,1,59,1,68,60,3,0,196,0,0,0,0,49,73,67,66,0,0,0,0,1,9,0,0,0,160332,0,0,0,14,1,0,4,80,4,0,75,40456,0,1,0,3,0,73,4,0,70,500,3,0,0,2,0,0,0,0,2,0,70,62,0,-1,58,0,0,0
11342,32467,12423,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,175,0,0,-1,1,0,152416,16,0,1,2,1,0,0,68,0,0,0,1,0,40458,1,1,1,1,1,1,0,197,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160097,0,0,0,14,1,0,3,27,2,0,1,40458,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7712,7712,7712,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40750,1,1,1,1,1,1,0,198,0,0,0,0,1,1,1,1,0,3,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40750,0,1,0,1,0,1,5,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7713,7713,7713,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40751,1,1,1,1,1,1,0,199,0,0,0,0,1,1,1,1,0,3,0,0,1,4,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40751,0,1,0,1,0,1,3,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7714,7714,7714,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40752,1,1,1,1,1,1,0,200,0,0,0,0,1,1,1,1,0,3,0,0,1,5,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40752,0,1,0,1,0,1,4,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7715,7715,7715,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40753,1,1,1,1,1,1,0,201,0,0,0,0,1,1,1,1,0,3,0,0,1,9,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40753,0,1,0,1,0,1,4,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7716,7716,7716,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40755,1,1,1,1,1,1,0,202,0,0,0,0,1,1,1,1,0,3,0,0,1,9,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40755,0,1,0,1,0,1,9,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7717,7717,7717,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40758,1,1,1,1,1,1,0,203,0,0,0,0,1,1,1,1,0,3,0,0,1,4,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40758,0,1,0,1,0,1,2,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7718,7718,7718,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40759,1,1,1,1,1,1,0,204,0,0,0,0,1,1,1,1,0,3,0,0,1,9,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40759,0,1,0,1,0,1,2,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7719,7719,7719,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40760,1,1,1,1,1,1,0,205,0,0,0,0,1,1,1,1,0,3,0,0,1,9,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40760,0,1,0,1,0,1,7,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7720,7720,7720,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40781,1,1,1,1,1,1,0,206,0,0,0,0,1,1,1,1,0,3,0,0,1,6,0,0,0,160495,0,0,0,14,1,0,3,27,2,0,1,40781,0,1,0,1,0,1,2,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7721,7721,7721,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40790,1,1,1,1,1,1,0,207,0,0,0,0,1,1,1,1,0,3,0,0,1,9,0,0,0,160522,0,0,0,14,1,0,3,27,4,0,1,40790,0,1,0,1,0,1,9,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
12428,14233,14233,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40800,1,1,1,1,1,1,0,208,0,0,0,0,1,1,1,1,0,3,0,0,1,3,0,0,0,160522,0,0,0,14,1,0,3,27,4,0,1,40800,0,1,0,1,0,1,5,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7722,7722,7722,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40801,1,1,1,1,1,1,0,209,0,0,0,0,1,1,1,1,0,3,0,0,1,3,0,0,0,160495,0,0,0,14,1,0,3,27,4,0,1,40801,0,1,0,1,0,1,10,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,-1,1,0,0,0
7723,7723,7723,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,1,40802,1,1,1,1,1,1,0,210,0,0,0,0,1,1,1,1,0,3,0,0,1,1,0,0,0,160522,1,0,0,14,1,0,3,27,2,0,1,40802,0,1,0,1,0,1,2,0,1,500,3,0,0,0,0,0,0,0,3,0,1,1,0,-1,1,0,0,0
23667,10598,10598,0,0,1,0,3,63,1,72,0,0,0,72,0,2,88,-1,83,60,0,0,83,3,0,89,15,67,86,5,0,81,81,72,2027,64,73,87,0,0,3000,78,81,177,1,0,14,85,1,146147,10,0,85,86,84,10493988,0,80,1,0,1024,83,0,45674,3,85,4,87,54,2,0,211,0,0,2,0,84,83,77,70,0,0,0,0,3,9,0,0,9,160432,0,2,0,117,1,0,4,81,2,0,89,45674,0,3,0,2,16,73,9,0,86,501,3,0,0,0,0,0,15,0,2,0,82,85,0,-1,75,0,0,0
9892,38332,38332,0,8,2,5,0,8,0,41,0,0,0,15,0,69,10,-1,46,17,0,0,9,84,0,24,15,10,88,86,0,82,64,68,2028,6,8,10,0,0,8,86,38,197,1,0,-1,74,1,141729,0,0,30,92,59,268435456,0,83,0,0,0,44,0,51539,79,39,4,46,9,0,0,212,0,0,0,0,25,39,79,10,0,2,0,0,87,1,1,0,0,160432,0,0,0,34,1,0,3,73,5,3,41,51539,0,92,0,0,129,87,2,0,88,500,1,0,0,0,0,0,0,0,4,0,84,10,0,-1,11,0,0,1
29529,38244,17687,17687,0,0,3,0,87,0,86,0,0,0,84,0,158,37,-1,82,84,0,0,84,3,0,46,15,85,89,3,0,88,93,89,2026,84,91,35,0,0,2508,90,88,186,1,0,-1,76,1,145922,18,0,90,71,86,4194337,0,78,1,0,131072,84,0,138449,5,43,4,88,80,4,0,213,0,0,2,0,47,90,86,60,0,1,0,0,5,3,0,0,0,160432,0,0,0,54,1,0,4,55,2,0,85,138449,0,3,0,4,528,84,4,0,89,500,2,0,0,0,0,0,0,0,296,0,89,44,18,-1,84,0,0,0
18332,25303,17533,0,78,2,21,0,21,1,60,0,0,0,16,0,223,14,-1,37,25,0,0,13,84,0,22,31,11,85,87,0,80,63,64,2024,15,24,14,0,0,2500,87,53,185,3,0,-1,75,84,147620,0,0,30,84,56,268435456,2,80,1,0,0,61,0,193041,75,54,3,40,15,0,0,214,0,0,0,0,32,54,75,11,0,0,0,0,80,4,3,0,8,159569,0,0,0,72,1,0,3,73,3,3,39,193041,0,84,0,0,0,80,6,0,85,500,3,0,0,0,9,0,30,0,2,0,84,28,0,-1,11,0,0,0
1626,2370,2370,0,102,2,0,16,16,1,58,0,0,0,17,0,390,18,-1,55,25,0,0,14,81,0,23,31,20,79,80,0,71,64,59,2027,19,15,12,0,0,503,80,54,195,3,0,-1,79,335,149886,0,0,22,76,56,0,2,94,0,0,0,58,0,193105,74,55,2,48,16,0,0,215,0,0,0,0,26,56,74,14,0,1,0,0,77,1,0,0,8,160602,0,0,0,18,1,0,3,75,2,3,38,193105,0,76,0,0,1,77,6,0,78,502,2,0,0,0,9,0,30,0,354,0,81,13,0,-1,16,0,0,0
22368,35684,35684,0,0,1,6,16,85,1,91,0,0,0,78,0,285,82,-1,89,64,0,0,58,12,0,85,31,82,86,10,0,84,93,89,2027,60,91,84,0,0,1508,91,51,165,3,0,10,52,335,149772,14,0,92,66,60,17318304,0,60,0,0,2097152,93,0,199556,15,79,3,90,64,3,0,216,0,0,0,0,89,64,87,57,0,1,0,0,12,2,0,0,0,161041,0,2,0,27,1,0,4,61,3,0,75,199556,0,15,0,3,512,61,4,0,86,502,5,0,0,0,0,0,30,0,346,0,57,78,0,-1,64,0,0,0
14489,32638,32638,0,0,1,0,0,87,1,81,0,0,0,90,0,630,34,-1,72,73,2,0,89,11,0,39,31,83,87,10,59,89,87,81,2025,89,87,33,0,0,557,84,88,183,3,0,25,64,36,149652,27,0,82,70,88,4325376,0,78,0,0,1,74,0,200104,13,42,4,82,74,3,0,217,0,0,2,10,62,85,80,68,0,0,0,0,13,9,0,0,0,158103,0,0,0,167,1,0,5,78,5,0,88,200104,0,6,0,3,208,88,4,0,87,500,2,0,0,1,0,0,30,0,366,0,87,47,18,-1,79,0,0,0
22384,2256,22583,22583,0,1,0,3,58,1,68,0,0,0,70,0,225,89,-1,85,52,0,0,45,6,0,89,31,68,88,13,0,86,86,76,2028,59,69,88,0,1,1508,74,82,183,3,0,-1,78,335,150327,5,0,79,80,65,134226960,0,75,0,0,4096,67,0,207865,12,89,3,84,32,2,0,218,0,0,0,0,81,76,75,88,0,0,0,0,6,9,0,0,16,157333,0,2,0,54,1,0,3,89,5,0,83,207865,0,10,0,2,128,56,5,0,87,502,2,0,0,0,0,0,30,0,2,0,79,90,0,-1,35,0,0,0
30323,13414,13414,0,0,0,0,10,87,0,76,0,0,0,91,0,5,80,14,91,82,0,0,91,6,0,79,15,85,90,12,0,92,88,89,2028,86,86,75,0,0,4501,86,86,191,1,0,18,86,1,138749,21,0,89,87,93,134348806,0,88,0,0,16,82,0,214100,13,80,4,89,89,3,0,219,0,0,2,0,84,83,88,92,0,1,0,0,14,3,0,0,0,160432,0,0,0,34,1,0,5,83,4,0,92,214100,0,13,0,3,0,88,6,0,90,500,3,0,0,0,0,0,0,0,297,0,85,77,0,-1,85,0,0,0
19458,23136,23136,0,0,0,0,0,80,1,93,0,0,0,93,0,227,34,-1,71,84,0,0,83,13,0,38,31,78,94,6,51,93,88,83,2024,94,93,32,0,0,1016,92,97,182,3,0,27,77,336,152008,25,0,92,78,90,17170432,2,75,0,0,4194304,82,0,231747,7,36,5,86,69,4,0,220,0,0,2,102,64,97,80,73,0,0,0,0,5,9,0,0,8,159141,0,1,0,18,1,0,4,88,2,0,88,231747,0,11,0,4,64,90,7,0,91,503,3,0,0,0,0,0,30,0,343,13,97,26,0,-1,84,0,0,0
9863,2307,27603,27603,0,2,0,0,87,0,92,0,0,0,95,0,45,50,25,86,91,0,0,92,13,0,65,15,88,95,7,0,96,96,95,2026,96,94,47,0,0,1005,94,93,173,1,0,21,74,1,130766,18,0,95,74,93,5242917,0,70,0,0,65536,91,0,237067,11,58,5,94,87,4,0,224,0,0,2,0,57,93,91,92,0,1,0,0,6,9,0,0,0,160432,0,0,0,54,1,0,4,86,3,0,85,237067,0,8,0,4,64,94,9,0,95,500,3,0,0,0,0,0,0,0,294,0,93,54,0,-1,94,0,0,0
20389,37180,37180,0,2,2,6,0,24,0,68,0,0,0,19,0,115,20,-1,32,45,0,0,22,93,0,29,15,32,92,94,0,91,68,70,2026,14,24,19,0,0,15,94,53,189,1,0,-1,76,1,126747,0,0,42,93,56,0,0,82,1,0,0,63,0,238380,75,60,4,33,29,0,0,225,0,0,0,0,59,64,75,19,0,6,0,0,89,1,1,0,0,160432,0,0,0,40,1,0,3,85,5,1,44,238380,0,93,0,0,129,89,4,0,92,500,2,0,0,2,0,0,0,0,2,0,93,20,0,-1,22,0,0,6
37970,37940,37940,0,0,51,0,6,89,0,75,0,0,0,92,0,0,75,-1,93,89,0,0,91,14,0,80,0,90,93,6,0,95,91,95,2026,89,94,64,0,0,20,92,81,185,1,0,-1,89,0,142332,18,0,96,84,88,327681,0,78,0,0,128,83,0,238399,6,72,1,95,91,4,0,226,0,0,2,0,72,83,93,86,0,0,0,0,7,7,0,0,0,158960,1,0,0,18,1,0,5,92,4,0,81,238399,0,6,0,4,0,90,3,0,93,500,4,0,0,0,0,0,0,0,5,0,82,62,0,-1,93,0,0,0
27758,31325,31325,0,4,2,15,6,24,0,46,0,0,0,31,0,148,20,-1,31,37,0,0,27,89,0,38,15,32,89,91,0,86,71,71,2026,34,30,22,0,0,3505,91,42,193,1,0,-1,80,1,139192,0,0,34,87,65,805306368,0,92,0,0,0,43,0,190053,86,47,4,33,30,0,0,227,0,0,0,0,47,50,86,40,0,0,0,0,84,1,1,0,0,160432,0,0,0,13,1,0,3,73,2,1,67,238428,0,87,0,0,1,84,2,0,89,500,4,0,0,0,0,0,0,0,2,0,89,22,0,-1,23,0,0,1
29745,38132,28720,29745,0,1,0,0,96,0,77,0,0,0,69,0,25,85,-1,82,75,1,0,94,14,0,92,15,88,90,14,0,91,83,74,2026,75,76,87,0,1,28,80,90,168,1,0,-1,83,1,142623,7,0,85,86,96,88212096,0,69,0,0,4,86,0,1040,14,85,5,83,96,2,0,228,0,0,2,0,85,92,83,76,0,0,0,0,13,9,0,0,16,160432,0,2,0,54,2,0,2,83,3,0,93,238430,0,12,0,2,16,83,7,0,90,500,4,0,0,0,0,0,0,0,288,2,91,83,0,-1,75,0,0,0
1982,31991,31991,0,0,2,6,6,89,0,78,0,0,0,91,0,65,30,-1,66,87,0,0,86,12,0,40,15,61,88,7,44,89,87,77,2026,90,85,24,0,0,3505,85,85,183,1,0,23,80,1,143891,25,0,87,76,89,0,0,73,0,0,1,80,0,13128,7,35,4,75,86,2,0,229,0,0,2,0,65,82,73,84,0,0,0,0,7,3,0,0,0,160937,0,0,0,49,1,0,4,90,2,0,73,239420,0,10,0,2,16,89,2,0,88,500,2,0,0,0,0,0,0,0,2,2,84,25,17,-1,86,0,0,6
8134,36668,36668,0,0,0,0,0,71,0,83,0,0,0,73,0,16,62,27,78,70,0,0,74,12,0,66,0,79,74,13,0,72,72,76,2026,72,75,62,0,0,1,76,78,193,0,0,23,78,0,151979,25,0,75,76,76,2,0,79,0,0,0,76,0,240380,7,46,1,72,78,3,0,230,0,0,2,0,64,78,75,76,0,0,0,0,10,1,0,0,0,159188,1,0,0,14,1,0,3,90,3,0,78,240380,0,7,0,2,0,73,2,0,74,500,3,0,0,2,0,0,0,0,6,0,78,1,0,-1,68,0,0,0
14518,25135,25135,0,0,1,16,17,86,0,84,0,0,0,78,0,65,64,-1,83,92,0,0,88,9,0,75,0,79,87,13,0,87,89,91,2026,79,85,59,0,0,508,86,84,175,1,0,14,70,1,144006,18,0,89,65,90,168,0,72,1,0,0,86,0,13383,5,62,4,87,84,3,0,231,0,0,0,0,31,87,85,70,0,0,0,0,7,1,0,0,0,160601,0,0,0,163,1,0,4,64,4,0,84,242625,0,15,0,3,32,84,4,0,87,500,2,0,0,0,0,0,0,0,1,0,85,51,0,-1,93,0,0,0
22459,18041,18041,0,0,100,0,0,71,1,80,0,0,0,91,0,525,35,-1,70,82,0,0,85,14,0,27,31,71,92,8,0,85,85,79,2025,90,84,30,0,0,8500,84,82,177,3,0,-1,80,103,151959,25,0,87,71,86,153092097,2,66,1,0,16,65,1,246272,11,39,4,85,72,3,0,232,0,0,2,0,44,85,77,91,0,5,0,0,12,9,0,0,0,157979,0,0,0,18,1,0,4,93,3,0,72,246272,0,14,0,2,0,88,8,0,88,501,2,0,0,0,0,0,30,0,2,0,83,37,0,-1,91,0,0,0
29688,4775,29686,29686,0,2,0,0,95,0,93,0,0,0,94,0,1,45,-1,86,88,0,0,94,12,0,39,3,90,93,12,0,97,97,90,2026,96,96,41,0,0,1514,95,90,186,1,0,27,83,1,142267,18,0,97,80,95,262144,0,75,1,0,1,83,0,4231,15,46,4,90,92,3,0,233,0,0,0,0,63,88,90,78,0,0,3,0,10,9,0,0,0,160937,0,1,0,54,2,0,3,89,4,0,87,246477,0,11,2,3,16,95,5,0,93,501,3,0,0,0,0,0,15,0,2,0,89,41,2,-1,92,0,0,0
16971,14974,14974,0,0,100,5,0,55,1,77,0,0,0,82,0,505,38,-1,65,70,0,0,69,6,0,37,31,58,81,10,0,75,69,66,2023,79,71,37,0,0,7008,72,79,181,3,0,-1,72,51,152878,25,0,79,61,71,134283264,2,70,1,0,0,34,1,247512,11,40,3,74,63,3,0,234,0,0,0,0,37,78,66,65,0,4,0,0,12,2,0,0,0,160602,0,0,0,70,1,0,3,79,3,0,56,247512,0,7,0,2,0,75,2,0,75,501,3,0,0,0,0,0,30,0,2,0,79,38,0,-1,68,0,0,6
18123,33767,33767,0,0,100,0,0,74,0,70,0,0,0,72,0,501,70,-1,77,68,0,0,76,10,0,71,0,71,76,8,0,74,76,80,2026,70,79,63,0,0,5500,77,69,162,0,0,-1,54,0,146600,14,0,78,63,74,0,0,75,0,0,0,77,1,247828,13,67,1,78,69,4,0,235,0,0,0,0,69,68,76,60,0,3,0,0,12,1,0,0,0,158960,1,0,0,163,2,0,3,64,3,0,77,247828,0,11,0,4,0,72,2,0,76,500,3,0,0,0,0,0,0,0,9,0,69,64,0,-1,65,0,0,0
10307,30646,30646,0,0,0,0,0,45,0,65,0,0,0,63,0,16,71,-1,56,65,0,0,61,8,0,77,0,65,74,5,0,76,60,59,2026,51,73,77,0,0,1,72,70,173,0,0,-1,73,0,146600,5,0,75,73,66,0,0,75,0,0,0,64,0,247829,10,73,1,76,49,4,0,236,0,0,0,0,78,69,65,74,0,0,0,0,10,1,0,0,0,158960,1,0,0,14,2,0,3,80,3,0,68,247829,0,11,0,4,0,58,2,0,74,500,3,0,0,2,0,0,0,0,3,0,70,70,0,-1,62,0,0,0
20652,37964,37964,0,0,100,0,0,79,1,72,0,0,0,83,0,501,42,-1,74,79,0,0,82,14,0,38,0,78,82,7,0,86,82,81,2027,81,83,39,0,0,5500,82,82,175,1,0,-1,85,2,152199,25,0,83,81,85,327680,0,52,1,0,0,80,1,251098,9,44,1,82,72,4,0,237,0,0,0,0,77,77,79,79,0,3,0,0,7,4,0,0,0,160161,0,0,0,18,1,0,4,90,2,0,76,251098,0,13,0,4,0,82,4,0,82,500,3,0,0,0,0,0,0,0,2,0,80,40,0,-1,85,0,0,0
11691,19763,19763,0,0,0,3,0,84,0,65,0,0,0,85,0,17,78,-1,93,89,0,0,94,11,0,78,0,82,89,10,0,89,88,83,2027,89,86,62,0,0,2000,84,72,184,0,0,18,79,0,144520,14,0,91,81,91,0,0,89,1,0,128,62,0,5471,5,74,4,93,84,4,0,238,0,0,2,0,74,76,88,71,0,0,0,0,8,6,0,0,0,158960,0,0,0,14,1,0,4,82,5,0,92,251484,0,6,2,4,144,90,3,0,89,500,2,0,0,0,0,0,0,0,2,0,74,71,0,-1,85,0,0,3
33261,36984,33309,33309,0,0,0,0,35,0,56,0,0,0,48,0,16,18,-1,26,62,0,0,52,8,0,17,0,32,51,6,0,50,47,48,2027,57,48,15,0,0,1,48,56,180,0,0,-1,55,0,146723,25,0,43,51,50,0,0,75,0,0,0,65,0,252002,6,20,1,43,28,1,0,239,0,0,0,0,32,52,38,53,0,0,0,0,14,1,0,0,0,158960,1,0,0,155,1,0,3,52,4,0,58,252002,0,5,0,1,0,54,2,0,51,500,3,0,0,2,0,0,0,0,3,0,54,16,0,-1,42,0,0,0
