assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,defensivestyle,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,defensivedepth,hasvikingclap,jerseytype,chancecreation,pitchcolor,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,defensivewidth,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,stadiummowpattern_code,matchdayoverallrating,matchdaymidfieldrating,attackrating,playersinboxcorner,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,playersinboxfk,stanchionflamethrower,stadiumgoalnetpattern,captainid,offensivestyle,personalityid,playersinboxcross,prev_el_champ,leftfreekicktakerid,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,offensivewidth,profitability,utcoffset,penaltytakerid,pitchlinecolor,freekicktakerid,crowdskintonecode,internationalprestige,haslargeflag,trainingstadium,form,genericint1,trait1vstrong,matchdayattackrating
78,160,25,80000,255,90,255,1888,25,8,25,22,2,55,123,2,25,25,255,90,Celtic,16,0,-1,3,0,240734,4,10,-1,80,0,2,0,4,0,8,0,0,60411,0,1,186,60,86,0,1,74,1,75,76,73,2,-4,0,74,1,-1,73,0,0,0,240734,66708,0,240734,1,0,41,2,240734,5,78,0,99476,0,2,0,0,211093,1,0,7,0,240734,53,0,3,0,74,90,80,1,0,234111,0,240734,2,6,0,366,0,-1,139412,74
80,0,120,8200,255,12,255,1874,80,80,35,41,1,55,12,1,35,80,255,12,Heart of Midlothian,35,0,-1,3,0,223747,0,8,-1,60,0,1,1,4,0,6,0,0,20099,0,2,148,40,81,0,2,68,1,70,68,74,2,-3,1,69,0,-1,69,0,0,0,268710,2098324,0,223747,0,0,8,1,268710,4,80,0,2121876,0,2,0,0,216218,1,1,4,0,223747,4,0,3,0,70,90,60,5,0,216218,0,223747,2,4,0,316,0,-1,2101396,77
81,150,24,8000,255,80,255,1875,25,25,58,56,1,55,120,1,58,25,255,80,Hibernian,58,0,-1,1,0,202771,4,7,-1,60,0,2,1,4,0,6,0,0,20421,0,1,148,50,80,0,2,69,1,68,69,68,2,-3,1,68,0,-1,66,0,0,0,202771,263316,0,202771,0,0,3,2,202771,6,81,0,4244628,0,2,0,0,140498,1,0,3,0,202771,4,0,3,0,67,90,60,5,0,211221,0,202771,2,2,0,316,0,-1,532628,68
82,12,12,3800,255,80,255,1869,25,19,25,205,1,55,50,1,25,25,255,80,Kilmarnock,150,0,-1,1,0,223871,0,3,-1,50,0,2,3,4,0,3,0,0,18128,3,0,247,40,100805,0,0,63,15,63,63,64,2,-4,3,64,0,-1,64,0,0,0,223871,263496,0,223871,0,0,3,3,223871,6,82,0,4219208,0,2,0,0,246846,1,0,3,0,223871,1,0,3,0,63,90,60,7,0,223871,0,223871,2,1,0,316,0,-1,528712,64
83,159,255,4100,51,100,153,1886,1,251,1,2,1,55,180,1,1,1,0,100,Motherwell,20,0,-1,1,0,223663,0,5,-1,40,1,2,1,4,0,4,0,0,13677,0,2,331,50,86,0,1,63,1,62,65,61,2,-3,1,61,0,-1,62,0,0,0,223663,270344,0,223663,0,0,2,2,223663,9,83,0,4214792,0,2,0,0,225203,2,0,2,0,223663,1,0,3,0,63,90,50,7,0,223663,0,223663,2,2,0,316,0,-1,526344,61
86,80,50,60000,255,50,255,1872,30,50,80,210,2,55,80,2,80,30,255,50,Rangers,255,0,-1,3,0,195479,0,10,-1,70,0,1,0,4,0,8,0,0,50817,0,1,186,50,78,0,2,72,1,74,73,74,2,-4,0,74,1,-1,74,0,0,0,195479,2098304,0,241673,0,0,34,1,195479,5,86,0,2114688,0,2,0,0,195479,1,0,5,0,195479,55,0,3,0,73,90,50,2,0,195479,0,195479,2,6,0,316,0,-1,2105472,74
88,35,1,22000,255,40,255,1875,10,1,10,102,1,52,35,1,10,10,255,40,Birmingham City,163,0,-1,1,0,233151,0,4,-1,50,0,2,3,4,0,4,0,0,29409,0,2,54,50,2,0,2,69,1,69,68,69,2,-1,3,69,0,-1,68,2,0,0,233151,4202568,2,256216,0,0,0,2,233151,4,88,0,544840,0,2,0,0,243612,2,0,3,0,233151,0,0,3,0,69,55,80,5,0,215374,0,233151,2,1,0,316,0,-1,526408,67
89,28,212,6500,255,40,255,1905,1,242,10,43,1,51,28,1,10,1,255,40,Charlton Athletic,43,0,-1,3,0,237332,0,9,-1,70,0,2,0,4,0,4,0,0,27111,0,0,285,60,97,0,0,65,1,65,65,65,2,0,0,64,2,-1,65,0,0,0,225769,73857,2,230864,0,0,1,2,230864,10,89,0,102529,0,2,0,0,225769,2,0,2,0,237332,0,0,3,0,66,55,70,4,0,237332,0,237332,2,1,0,316,0,-1,133249,65
91,255,255,10000,1,255,1,1884,255,255,1,255,1,52,255,1,255,1,1,1,Derby County,255,0,-1,1,0,193849,0,10,-1,60,0,2,1,4,0,6,0,0,33597,0,2,134,50,14,0,2,66,1,68,67,66,2,-1,1,69,2,-1,67,2,0,0,193849,263249,2,193849,0,0,1,2,193849,9,91,0,4251729,0,2,0,0,193849,1,1,4,0,193849,2,0,3,0,67,55,70,3,0,193849,0,193849,2,1,0,316,0,-1,528465,68
92,1,1,2150,255,1,255,1878,1,1,1,1,1,53,1,1,1,1,255,1,Grimsby Town,1,0,-1,3,0,207513,0,6,-1,70,0,2,2,4,0,2,0,0,9052,8,0,577,50,149,0,2,62,1,62,63,63,2,0,2,61,0,-1,62,0,0,0,207513,66560,0,207513,0,0,0,2,207513,7,92,0,90112,0,2,0,0,189159,1,0,2,0,207513,0,0,3,0,62,55,60,6,0,207513,0,207513,2,1,0,316,0,-1,135168,68
94,85,30,8950,255,85,255,1878,30,30,165,150,1,52,85,1,165,30,255,85,Ipswich Town,165,0,-1,3,0,225667,0,2,-1,60,0,2,1,4,0,4,0,0,29673,0,2,229,60,1792,0,2,69,1,69,70,68,2,1,1,69,0,-1,69,2,0,0,225667,66690,0,225667,0,0,1,2,232545,7,94,1,83074,0,2,0,1,197975,1,0,4,0,225667,1,0,3,0,69,55,60,2,0,225667,0,225667,2,1,0,316,0,-1,139394,69
95,51,0,548520,255,77,255,1884,37,57,173,160,2,52,101,2,173,37,255,77,Leicester City,189,0,-1,1,0,237386,0,10,-1,70,0,2,0,3,0,7,1,0,32261,0,0,272,50,14,0,2,76,1,75,76,75,2,-1,0,76,0,-1,76,0,0,0,237386,263296,3,237386,0,0,1,2,225783,4,95,0,4235392,0,2,0,0,210243,1,0,5,0,237386,1,0,3,0,75,55,80,5,0,225719,0,237386,2,4,0,366,0,-1,528512,74
97,36,33,22000,255,36,255,1885,33,33,115,115,1,51,36,1,115,33,255,36,Millwall,115,0,-1,1,0,225317,0,5,-1,50,0,1,2,4,0,3,0,0,20146,0,2,285,50,19,0,1,70,1,71,71,72,2,0,2,71,2,-1,69,2,0,0,239373,270408,2,239373,0,0,0,2,239373,3,97,0,4214856,0,2,0,0,216481,2,0,3,0,225317,0,0,3,0,70,55,50,7,0,225317,0,225317,2,1,0,316,0,-1,526408,70
106,1,231,19500,255,1,255,1879,231,221,1,1,1,54,1,1,1,231,255,1,Sunderland,1,0,-1,1,0,242908,0,5,-1,60,0,2,0,4,0,6,0,0,48707,4,2,467,50,13,0,2,69,1,69,70,60,2,-1,0,68,0,-1,67,2,0,0,258483,263232,0,242908,0,0,2,1,242908,5,106,0,4228160,0,2,0,0,215700,1,0,4,0,242908,6,0,3,0,69,55,60,5,0,242908,0,242908,2,2,0,316,0,-1,532544,60
109,36,1,141000,255,250,255,1878,250,1,106,106,1,52,36,1,250,1,255,36,West Bromwich Albion,136,0,-1,1,0,213798,0,7,-1,50,0,2,3,4,0,5,0,0,26850,0,2,525,50,110,0,2,71,1,71,71,70,2,-1,3,70,0,-1,70,2,0,0,213798,132104,2,213798,0,0,5,2,213798,7,109,0,286728,0,2,0,0,205970,1,1,3,0,205970,1,0,3,0,71,55,60,6,0,235744,0,213798,2,1,0,316,0,-1,4198408,70
110,185,253,416500,30,1,30,1877,1,229,1,19,2,52,152,2,1,1,30,1,Wolverhampton Wanderers,59,0,-1,3,0,238616,1,4,-1,80,0,2,1,3,0,6,0,0,32750,0,0,531,60,109,0,2,77,1,77,78,77,2,-2,1,76,0,-1,76,0,0,0,238616,2098184,2,238616,0,0,4,2,238616,5,110,0,2138120,0,2,0,0,245336,1,0,2,0,238616,3,0,3,0,76,68,50,4,0,240243,0,238616,2,3,0,366,0,-1,2101256,78
111,0,0,0,0,255,0,1800,255,0,255,0,1,0,0,1,255,255,0,255,OTP Generics,0,0,-1,1,0,1,4,5,-1,50,0,0,0,4,0,5,0,0,0,0,0,0,50,1318,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,2,1,5,111,0,0,0,2,2,0,1,0,0,2,0,1,0,0,0,0,0,6,50,5,0,1,0,1,2,5,0,316,0,-1,0,0
112,0,0,0,0,255,0,2000,255,0,255,0,1,0,0,1,255,255,0,255,OTP Generics,0,0,-1,1,0,1,4,5,-1,50,0,0,0,4,0,5,0,0,0,0,0,0,50,1318,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,2,1,5,112,0,0,0,2,2,0,1,0,0,2,0,1,0,0,0,0,0,6,50,5,0,1,0,1,2,5,0,316,0,-1,0,0
121,1,231,1975,255,95,255,1877,1,231,60,1,1,53,1,1,60,1,255,95,Crewe Alexandra,1,0,-1,1,0,223381,0,4,-1,40,0,2,3,4,0,2,0,0,10153,4,0,125,60,1928,0,2,61,1,61,62,62,2,-2,3,61,0,-1,60,0,0,0,254135,132098,0,266122,0,0,0,1,266122,10,121,0,279554,0,2,0,0,241828,1,0,4,0,254135,0,0,3,0,60,55,60,8,0,220893,0,223381,2,1,0,316,0,-1,4202498,62
127,51,1,3000,0,88,255,1886,0,1,176,204,1,52,80,1,176,0,163,88,Shrewsbury Town,204,0,-1,1,0,208812,0,4,-1,50,0,2,2,4,0,2,0,0,9875,27,0,449,60,1803,0,0,63,1,63,64,64,2,-2,2,62,0,-1,63,0,0,0,244715,270336,0,208812,0,0,0,2,239553,8,127,0,4214784,0,2,0,0,226102,2,0,2,0,244715,0,0,3,0,64,55,70,6,0,233572,0,244715,2,1,0,316,0,-1,526336,64
142,14,202,2000,255,14,255,1879,232,232,9,9,1,53,14,1,9,232,255,14,Doncaster Rovers,9,0,-1,1,0,229269,0,7,-1,60,0,2,3,4,0,3,0,0,15231,4,0,139,50,1797,0,0,61,1,61,60,61,2,-1,3,60,0,-1,61,0,0,0,229269,263306,0,235915,0,0,0,2,229269,7,142,0,4195466,0,2,0,0,209256,1,0,2,0,229269,0,0,3,0,61,55,60,5,0,211143,0,229269,2,1,0,316,0,-1,532618,60
143,28,227,3200,255,40,255,1901,30,30,30,38,1,50,30,1,30,30,255,40,Exeter City,30,0,-1,1,0,202491,0,3,-1,50,0,2,0,4,0,3,0,0,8219,0,0,159,60,1929,0,2,63,1,63,64,63,2,-3,0,62,0,-1,63,0,0,0,202491,270338,0,202491,0,0,0,2,202491,10,143,0,4247554,0,2,0,0,218576,2,1,2,0,202491,0,0,3,0,63,55,80,7,0,245553,0,202491,2,1,0,316,0,-1,526338,62
144,255,255,228500,1,1,1,1879,1,255,1,255,2,51,255,2,1,1,1,1,Fulham,255,0,-1,3,0,208450,0,5,-1,70,0,2,3,3,0,5,0,0,25700,0,0,285,50,15,0,2,77,1,76,76,75,2,0,3,75,0,-1,76,0,0,0,208450,66688,2,208450,0,0,0,3,208450,7,144,0,90240,0,2,0,0,198261,1,0,3,0,208450,0,0,3,0,77,68,60,4,0,208450,0,208450,2,2,0,366,0,-1,135296,77
149,1,255,3900,255,1,255,1884,255,1,1,1,1,53,1,1,1,255,255,1,Lincoln City,1,0,-1,1,0,240978,0,6,-1,40,0,1,3,4,0,3,0,0,10669,1,0,603,50,92,0,1,64,3,63,63,63,2,0,3,63,0,-1,64,0,0,0,240513,4195338,0,240978,0,0,0,1,240978,6,149,0,558090,0,2,0,0,228106,0,0,3,0,240978,0,0,3,0,64,55,50,5,0,240978,0,240978,2,1,0,316,0,-1,532490,63
159,1,1,15970,157,150,1,1905,150,255,150,1,1,52,255,1,150,150,91,150,Arminia Bielefeld,255,0,-1,2,0,239703,0,10,-1,60,0,2,1,4,0,5,0,0,27332,0,1,51,40,10030,0,1,64,1,64,64,66,2,8,1,62,1,-1,63,1,0,0,259453,132098,1,234901,0,0,0,2,259453,4,159,0,155650,0,2,0,0,192663,1,1,4,0,259453,0,0,4,0,65,57,40,5,1,192663,0,259453,2,1,0,316,0,-1,266242,66
160,86,20,66320,255,66,255,1938,52,17,200,162,2,51,78,2,200,52,255,66,VfL Bochum,207,0,-1,3,1,204497,0,2,-1,60,0,2,2,3,1,5,0,0,26000,3,1,57,50,34,0,1,73,1,74,74,74,2,7,2,73,1,-1,73,1,0,0,204497,66564,1,204497,0,0,0,2,204497,8,160,0,90116,0,2,0,0,199288,1,0,2,0,204497,0,0,4,0,73,49,80,8,1,206606,0,204497,2,1,0,316,0,-1,135172,74
165,153,1,28600,255,205,255,1903,205,37,205,50,1,49,87,1,205,205,255,205,SpVgg Greuther Fürth,38,0,-1,2,0,209504,0,6,-1,80,0,2,3,4,0,2,0,0,16626,0,1,172,60,171,0,1,68,1,69,69,67,2,10,3,69,1,-1,67,1,0,0,212192,132100,1,212192,0,0,0,2,212192,10,165,0,164868,0,2,0,0,209504,1,1,5,0,212192,3,0,4,0,68,51,50,9,1,209504,0,212192,2,1,0,316,0,-1,270340,67
166,105,1,260520,255,135,255,1892,135,15,135,180,1,52,55,1,135,135,255,135,Hertha BSC,160,0,-1,1,1,206463,0,10,-1,60,0,1,2,4,0,5,1,0,74475,0,1,47,50,1831,0,1,71,1,71,72,70,2,13,2,71,1,-1,71,1,0,0,206463,132096,3,206463,0,0,0,2,206463,6,166,0,286720,0,2,0,0,204776,1,0,3,0,206463,2,0,4,0,71,51,60,8,1,212002,0,206463,2,3,0,366,0,-1,4198400,71
169,6,227,129020,250,20,250,1905,235,165,20,19,2,49,165,2,20,235,250,20,1. FSV Mainz 05,165,0,-1,3,1,215556,0,4,-1,60,0,2,2,4,0,3,1,0,33305,0,1,296,50,1824,0,1,75,1,75,75,74,2,8,2,74,1,-1,74,1,0,0,215556,2105346,3,215556,0,0,0,2,215556,5,169,0,2117634,0,2,0,0,224251,2,0,3,0,215556,0,0,4,0,75,49,60,9,1,219733,0,215556,2,2,0,366,0,-1,2099202,72
171,16,194,56400,1,225,1,1900,225,255,225,43,1,49,255,1,225,225,1,225,1. FC Nürnberg,255,0,-1,1,0,202087,0,7,-1,60,0,2,3,4,0,5,0,0,50000,0,1,355,50,165,0,1,68,1,69,69,66,2,11,3,68,1,-1,67,1,0,0,202087,263168,1,202087,0,0,4,2,269701,6,171,0,4202496,0,2,0,0,215417,1,1,3,0,202087,9,0,4,0,68,51,60,8,1,275328,0,202087,2,1,0,316,0,-1,528384,69
172,1,245,3780,235,230,50,1925,230,255,230,43,1,48,255,1,230,230,80,230,SpVgg Unterhaching,255,0,-1,1,0,234283,0,3,-1,50,0,1,0,4,2,2,0,0,15053,6,1,655,50,33,0,1,61,3,63,62,63,2,11,0,65,1,-1,64,1,0,0,211893,4195400,1,211893,0,0,0,2,211893,8,172,0,558152,0,2,0,0,238964,1,0,3,0,234283,0,0,4,0,62,57,60,10,1,257144,0,234283,2,1,0,316,0,-1,532552,63
175,180,100,349110,255,210,255,1945,210,90,210,45,2,52,225,2,210,210,255,210,VfL Wolfsburg,2,0,-1,3,1,206511,0,6,-1,50,0,2,0,4,0,3,1,0,30000,0,1,530,70,485,0,1,78,1,75,76,76,2,10,0,73,1,-1,75,1,0,0,206511,66561,3,206511,0,0,1,3,206511,5,175,0,82945,0,2,0,0,206511,1,0,5,0,206511,1,0,4,0,77,49,60,3,1,206511,0,206511,2,5,0,366,0,-1,139265,75
180,25,25,3800,255,255,255,1893,255,15,255,112,1,56,40,1,255,255,255,255,Dundee FC,150,0,-1,1,0,262361,0,2,-1,40,0,2,2,4,0,3,0,0,11506,0,2,146,50,100804,0,2,62,3,65,65,61,2,-2,2,66,0,-1,62,0,0,0,262361,4202500,0,262525,0,0,1,2,262525,6,180,0,544772,0,2,0,0,198624,2,0,2,0,262361,1,0,3,0,62,90,50,8,0,262361,0,262361,2,1,0,316,0,-1,526340,63
189,64,0,130000,17,33,172,1909,29,255,30,128,2,44,255,2,30,29,20,33,Bologna,255,0,-1,1,0,242280,0,4,-1,60,0,2,0,4,0,5,0,0,36462,23,1,60,60,110374,0,1,76,3,75,76,73,2,11,0,73,1,-1,73,1,0,0,242280,270468,1,233556,0,0,2,4,233556,5,189,0,4198532,0,2,0,0,233556,2,0,6,0,242280,7,0,4,0,74,72,60,4,1,233556,0,242280,2,2,0,366,0,-1,526468,75
191,0,197,240000,255,204,255,1933,202,50,206,11,2,47,60,2,206,202,255,204,RB Salzburg,124,0,-1,3,0,274445,0,10,-1,70,0,2,1,4,0,4,0,0,30188,1,1,418,50,254,0,1,72,3,73,72,69,2,12,1,72,1,-1,71,1,0,0,246402,66688,2,257345,0,0,9,2,257345,3,191,0,99456,0,2,0,0,257345,1,0,4,0,274445,17,0,4,0,73,58,60,6,1,274445,0,274445,2,6,0,366,0,-1,139392,68
205,30,30,43000,54,30,255,1907,30,0,30,30,1,45,128,1,30,30,128,30,Venezia,30,0,-1,3,0,237502,0,7,-1,50,0,2,0,4,0,3,0,0,7389,25,1,651,60,206,0,1,68,1,70,68,71,2,12,0,70,1,-1,69,1,0,0,252315,2098432,2,252315,0,0,1,1,252315,6,205,0,2114816,0,2,0,0,220165,1,1,4,0,237502,0,0,4,0,70,92,60,6,1,220165,0,237502,2,1,0,316,0,-1,2105600,72
206,229,255,89000,148,30,1,1903,30,1,30,7,2,45,62,2,30,30,76,30,Hellas Verona,107,0,-1,2,0,222148,0,3,-1,60,0,2,2,4,0,4,0,0,31045,0,1,511,50,116365,0,1,74,3,74,74,72,2,10,2,74,1,-1,74,1,0,0,222148,132230,2,222148,0,0,0,3,213404,3,206,0,172166,0,2,0,0,213404,1,0,3,0,246457,1,0,4,0,74,72,60,5,1,222148,0,222148,2,1,0,366,0,-1,266374,72
209,1,1,62000,255,204,255,1909,202,2,206,1,1,47,2,1,206,202,255,204,Sturm Graz,2,0,-1,3,0,259101,0,7,-1,70,0,2,1,4,0,6,0,1,16364,0,1,194,70,254,0,1,69,1,71,70,72,2,15,1,71,1,-1,70,1,0,0,259101,73866,2,259101,0,0,6,1,259101,5,209,0,102538,0,2,0,0,226129,2,1,2,0,259101,3,0,4,0,70,58,60,6,1,241536,0,259101,2,4,0,316,0,-1,133258,74
210,71,47,34000,6,1,229,1913,1,250,1,135,1,49,250,1,1,1,5,1,SM Caen,250,0,-1,1,0,199419,4,6,-1,50,0,1,1,4,0,3,0,0,20300,0,1,89,40,1738,0,1,67,3,69,67,68,2,0,1,69,1,-1,69,0,0,0,199419,263424,1,199419,0,0,0,1,199419,5,210,0,4251904,0,2,0,1,184190,1,0,2,0,199419,0,0,4,0,69,88,60,5,1,223510,0,199419,2,1,0,316,0,-1,528640,69
211,77,12,98000,255,77,255,1911,12,12,162,162,2,45,77,2,162,12,255,77,Dinamo Zagreb,162,0,-1,1,0,231007,0,10,-1,50,0,2,3,4,0,5,0,0,35423,3,1,700,50,263,0,1,72,1,71,72,70,2,16,3,70,0,-1,70,1,0,0,231007,132096,0,261143,0,0,16,2,261143,10,211,0,270336,0,2,0,0,216350,1,1,4,0,231007,23,0,5,0,71,190,60,8,1,198504,0,231007,2,5,0,316,0,-1,4198400,70
217,103,235,100000,1,1,1,1926,1,250,1,11,2,47,250,2,1,1,1,1,FC Lorient,250,0,-1,1,0,242577,4,3,-1,60,0,2,3,4,0,2,0,0,14340,0,1,287,60,74,0,1,73,0,73,72,68,2,-3,3,73,1,-1,73,0,0,0,242577,139272,1,242577,0,0,1,2,213367,6,217,0,299016,0,2,0,0,213367,2,0,4,0,242577,0,0,4,0,73,26,60,7,1,242577,0,242577,2,1,0,316,0,-1,4196360,67
219,250,250,458000,214,1,1,1899,1,102,1,250,2,43,204,2,1,1,151,1,Olympique de Marseille,255,0,-1,1,0,188567,4,8,-1,40,0,2,2,4,0,8,1,0,67394,47,1,306,40,73,0,1,78,1,77,78,76,2,5,2,79,1,-1,78,1,0,0,239093,132096,3,239093,1,0,10,4,251573,1,219,0,279552,0,2,0,0,223874,1,1,2,0,188567,9,0,4,0,78,26,60,5,1,188567,0,188567,2,6,0,366,0,-1,4202496,75
229,48,94,120000,255,204,255,1908,202,1,206,111,2,50,1,2,206,202,255,204,Anderlecht,1,0,-1,2,0,191627,0,9,-1,70,0,2,3,4,0,6,0,1,21500,48,1,79,60,232,0,1,73,1,74,73,74,2,4,3,73,1,-1,73,1,0,0,172871,132100,2,203486,0,0,9,2,212678,10,229,1,148484,0,2,0,0,172871,1,0,5,0,191627,34,0,8,0,74,122,60,3,1,228687,0,191627,2,5,0,366,0,-1,270340,74
230,29,238,120000,250,204,250,1880,202,1,206,29,2,51,1,2,206,202,250,204,Antwerp,1,0,-1,1,0,243249,0,9,-1,50,0,2,0,4,0,6,0,1,16144,4,1,616,50,231,0,1,72,1,75,74,74,2,4,0,75,1,-1,73,1,0,0,243249,132112,0,243249,0,0,4,2,243249,4,230,0,286736,0,2,0,0,184087,1,0,2,0,226537,5,0,8,0,73,122,50,2,1,226537,0,226537,2,5,0,316,0,-1,4198416,76
231,120,1,184000,1,204,1,1891,202,255,206,190,2,51,255,2,206,202,1,204,Club Brugge,255,0,-1,2,0,240017,0,10,-1,60,0,2,3,4,0,6,0,1,29062,0,1,78,40,229,0,1,75,1,74,75,72,2,3,3,72,1,-1,72,1,0,0,251479,132224,2,240017,0,0,11,2,240017,6,231,0,188544,0,2,0,0,200155,1,0,3,0,240017,18,0,8,0,74,122,60,4,1,251479,0,240017,2,5,0,366,0,-1,266368,72
232,46,238,82000,255,204,255,1898,202,162,206,36,1,50,144,1,206,202,255,204,Standard Liège,97,0,-1,2,0,236529,0,8,-1,50,0,2,3,4,1,5,0,1,27670,0,1,278,50,229,0,1,71,1,67,68,70,2,5,3,65,1,-1,69,1,0,0,236529,132096,2,236529,0,0,8,3,244853,6,232,0,164864,0,2,0,1,237525,1,1,3,0,236529,10,0,8,0,70,122,50,4,1,239589,0,236529,2,5,0,316,0,-1,270336,66
234,37,220,320000,255,37,255,1904,220,220,25,25,2,38,37,2,25,220,255,37,Benfica,25,0,-1,3,0,183898,0,10,-1,70,0,2,3,4,0,9,0,2,65000,1,1,281,50,236,0,1,79,1,79,80,79,2,-9,3,80,1,-1,79,1,0,0,243245,66706,3,183898,2,0,26,3,243245,10,234,0,106642,0,2,0,0,192366,1,0,3,0,243245,38,0,4,0,79,81,60,5,0,183898,0,183898,2,6,0,366,0,-1,135314,78
236,95,0,240000,255,70,255,1893,30,30,150,167,2,41,70,2,150,30,255,70,FC Porto,150,0,-1,3,0,216466,0,10,-1,60,0,2,3,3,0,8,0,2,50033,0,1,385,50,234,0,1,77,1,77,77,79,2,-8,3,77,1,-1,77,1,0,0,216466,2098305,3,216466,2,0,19,6,257290,8,236,2,2138241,0,2,0,0,120533,1,1,5,0,216466,30,0,4,0,78,81,70,6,0,241788,0,216466,2,7,0,366,0,-1,2101377,79
237,101,2,220000,255,255,255,1906,255,30,255,73,2,38,140,2,255,255,255,255,Sporting CP,0,0,-1,2,0,227890,0,9,-1,50,0,2,1,4,0,7,0,2,50095,0,1,281,50,234,0,1,78,1,78,78,78,2,-9,1,77,1,-1,78,1,0,0,227890,139264,0,227890,0,0,17,4,240950,10,237,0,167936,0,2,0,0,197655,2,0,3,0,240950,19,0,4,0,78,81,60,5,0,240950,0,240950,2,4,0,366,0,-1,264192,78
240,0,255,1190000,108,1,25,1903,1,255,1,0,3,40,254,3,1,1,31,1,Atlético de Madrid,254,0,-1,2,0,194765,4,9,-1,60,0,2,3,5,0,9,1,0,68456,0,2,295,60,243,0,1,83,1,83,84,85,2,-3,3,82,0,-1,81,2,0,0,193747,132224,3,194765,0,0,10,4,194765,5,240,3,155776,0,2,0,0,193747,1,1,2,0,194765,11,0,4,0,83,29,50,4,1,194765,0,194765,2,9,0,366,0,-1,266368,85
241,57,3,4250000,60,200,154,1899,200,255,200,128,3,41,231,3,200,200,0,200,FC Barcelona,0,0,-1,1,0,233419,4,10,-1,80,0,2,0,4,0,10,0,0,99354,0,2,36,60,243,0,1,84,1,84,85,85,2,2,0,84,0,-1,83,2,0,0,186942,262656,2,233419,5,0,31,3,228702,8,241,0,4243968,0,2,0,0,192448,0,0,6,0,188545,27,0,4,0,84,29,50,5,1,188545,0,188545,2,10,0,366,0,-1,525312,85
243,255,255,4800000,130,1,45,1902,1,225,1,255,3,40,225,3,1,1,65,1,Real Madrid,255,0,-1,1,0,197445,4,10,-1,70,0,2,3,3,0,10,1,0,81044,0,2,295,50,241,0,1,85,1,85,86,87,2,-3,3,83,0,-1,83,2,0,0,197445,131712,3,239053,14,0,20,4,239053,4,243,2,311936,0,2,0,0,204963,0,0,5,0,239053,35,0,4,0,85,29,50,3,1,243812,0,197445,2,10,0,366,0,-1,4195456,89
244,61,32,7000,255,255,255,1932,255,244,255,162,1,41,244,1,255,255,255,255,Real Zaragoza,255,0,-1,2,0,241686,4,7,-1,50,0,2,0,4,0,5,0,0,33608,0,2,537,60,110839,0,1,70,1,70,69,69,2,0,0,70,0,-1,71,2,0,0,246809,132224,0,241686,0,0,6,4,241686,6,244,0,148608,0,2,0,0,188938,0,0,5,0,241686,0,0,4,0,70,31,60,5,1,241686,0,241686,2,2,0,316,0,-1,270464,69
245,20,225,432000,255,66,255,1900,35,30,66,20,2,52,30,2,66,35,255,66,Ajax,30,0,-1,1,0,200260,0,10,-1,80,0,2,0,4,0,9,1,0,55885,20,2,16,60,246,0,2,71,1,75,70,76,2,4,0,74,2,-1,74,2,0,3,229158,263304,3,200260,4,0,20,2,229158,9,245,1,4244616,0,2,0,0,225953,0,0,6,0,229158,36,0,4,0,75,158,70,7,1,225953,0,200260,2,7,0,366,0,-1,532616,76
246,255,255,262850,45,120,225,1908,120,50,120,255,2,51,158,2,120,120,24,120,Feyenoord,50,0,-1,3,0,236593,0,8,-1,60,0,2,3,4,0,7,0,1,51117,36,2,412,60,245,0,2,75,1,77,76,76,2,4,3,79,1,-1,78,2,0,0,236593,66706,0,236593,1,0,13,2,271400,8,246,2,83090,0,2,0,0,199813,1,0,4,0,271400,16,0,4,0,76,158,60,3,1,245152,0,236593,2,6,0,366,0,-1,139410,76
247,1,232,281750,255,35,255,1913,35,77,35,1,2,51,197,2,35,35,255,35,PSV,211,0,-1,2,0,253109,0,9,-1,70,0,2,1,4,0,7,0,0,35000,0,2,150,50,245,0,2,76,1,78,78,79,2,5,1,76,2,-1,75,2,0,0,253109,132232,2,253109,1,0,11,2,253109,6,247,1,148616,0,2,0,0,189805,1,0,7,0,253109,24,0,4,0,76,158,50,5,1,189805,0,253109,2,5,0,366,0,-1,270472,80
