firstnameid,lastnameid,playerjerseynameid,commonnameid,gkglovetypecode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,artificialkey,usercaneditname,avatarpomid,attackingworkrate,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,eyebrowcode,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,defensiveworkrate,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
6401,6401,6401,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40790,1,1,1,1,1,1,0,190,0,0,0,0,1,1,1,1,0,3,0,0,1,9,0,0,0,160522,0,0,0,14,1,0,3,27,4,0,1,40790,0,1,0,1,0,1,9,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,27,1,0,0,0
10336,11796,11796,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40800,1,1,1,1,1,1,0,191,0,0,0,0,1,1,1,1,0,3,0,0,1,3,0,0,0,160522,0,0,0,14,1,0,3,27,4,0,1,40800,0,1,0,1,0,1,5,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6402,6402,6402,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,1,40801,1,1,1,1,1,1,0,192,0,0,0,0,1,1,1,1,0,3,0,0,1,3,0,0,0,160495,0,0,0,14,1,0,3,27,4,0,1,40801,0,1,0,1,0,1,10,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6403,6403,6403,0,0,100,0,0,1,0,1,0,0,0,1,0,501,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,1,40802,1,1,1,1,1,1,0,193,0,0,0,0,1,1,1,1,0,3,0,0,1,1,0,0,0,160522,1,0,0,14,1,0,3,27,2,0,1,40802,0,1,0,1,0,1,2,0,1,500,3,0,0,0,0,0,0,0,3,0,1,1,0,27,1,0,0,0
19477,8796,8796,0,0,1,0,3,63,1,72,0,0,0,72,0,2,88,-1,83,60,0,0,83,3,0,89,15,67,86,5,0,81,81,72,2027,64,73,87,0,0,3000,78,81,177,1,0,14,85,1,146147,10,0,85,86,84,10493988,0,80,1,0,1024,83,0,45674,3,85,4,87,54,2,0,194,0,0,2,0,84,83,77,70,0,0,0,0,3,9,0,0,0,160432,0,2,0,117,1,0,4,81,2,0,89,45674,0,3,0,2,16,73,9,0,86,501,3,0,0,0,0,0,15,0,2,0,82,85,0,-1,75,0,0,0
8207,31225,31225,0,8,2,5,0,8,0,41,0,0,0,15,0,69,10,-1,46,17,0,0,9,84,0,24,15,10,88,86,0,82,64,68,2028,6,8,10,0,0,8,86,38,197,1,0,-1,74,1,141729,0,0,30,92,59,268435456,0,83,0,0,0,44,0,51539,79,39,4,46,9,0,0,195,0,0,0,0,25,39,79,10,0,2,0,0,87,1,1,0,0,160432,0,0,0,34,1,0,3,73,5,3,41,51539,0,92,0,0,129,87,2,0,88,500,1,0,0,0,0,0,0,0,4,0,84,10,0,-1,11,0,0,1
24186,31149,14710,14710,0,0,3,0,87,0,86,0,0,0,84,0,158,37,-1,82,84,0,0,84,3,0,46,15,85,89,3,0,88,93,89,2026,84,91,35,0,0,2508,90,88,186,1,0,-1,76,1,145922,18,0,90,71,86,4194337,0,78,1,0,131072,84,0,138449,5,43,4,88,80,4,0,196,0,0,2,0,47,90,86,60,0,1,0,0,5,3,0,0,0,160432,0,0,0,54,1,0,4,55,2,0,85,138449,0,3,0,4,528,84,4,0,89,500,2,0,0,0,0,0,0,0,296,0,89,44,18,-1,84,0,0,0
11999,26692,26692,0,0,1,0,0,87,1,81,0,0,0,90,0,630,34,-1,72,73,2,0,89,11,0,39,31,83,87,10,59,89,87,81,2025,89,87,33,0,0,557,84,88,183,3,0,-1,64,36,149652,27,0,82,70,88,4325376,0,78,0,0,1,74,0,200104,13,42,4,82,74,3,0,197,0,0,2,10,62,85,80,68,0,0,0,0,13,9,0,0,0,158103,0,0,0,167,1,0,5,78,5,0,88,200104,0,6,0,3,208,88,4,0,87,500,2,0,0,1,0,0,30,0,366,0,87,47,18,16,79,0,0,0
24870,11134,11134,0,0,0,0,10,87,0,76,0,0,0,91,0,5,80,14,91,82,0,0,91,6,0,79,15,85,90,12,0,92,88,89,2028,86,86,75,0,0,4501,86,86,191,1,0,18,86,1,138749,21,0,89,87,93,134348806,0,88,0,0,16,82,0,214100,13,80,4,89,89,3,0,198,0,0,2,0,84,83,88,92,0,1,0,0,14,3,0,0,0,160432,0,0,0,34,1,0,5,83,4,0,92,214100,0,13,0,3,0,88,6,0,90,500,3,0,0,0,0,0,0,0,297,0,85,77,0,25,85,0,0,0
15982,19039,19039,0,0,0,0,0,80,1,93,0,0,0,93,0,227,34,-1,71,84,0,0,83,13,0,38,31,78,94,6,51,93,88,83,2024,94,93,32,0,0,1016,92,97,182,3,0,27,77,336,152008,25,0,92,78,90,17170432,2,75,0,0,4194304,82,0,231747,7,36,5,86,69,4,0,199,0,0,2,102,64,97,80,73,0,0,0,0,5,9,0,0,8,159141,0,1,0,18,1,0,4,88,2,0,88,231747,0,11,0,4,64,90,7,0,91,503,3,0,0,0,0,0,30,0,343,0,97,26,0,21,84,0,0,0
8178,1900,22629,22629,0,2,0,0,87,0,92,0,0,0,95,0,45,50,25,86,91,0,0,92,13,0,65,15,88,95,7,0,96,96,95,2026,96,94,47,0,0,1005,94,93,173,1,0,21,74,1,130766,18,0,95,74,93,5242917,0,70,0,0,65536,91,0,237067,11,58,5,94,87,4,0,203,0,0,2,0,57,93,91,92,0,1,0,0,6,9,0,0,0,160432,0,0,0,54,1,0,4,86,3,0,85,237067,0,8,0,4,64,94,9,0,95,500,3,0,0,0,0,0,0,0,294,0,93,54,0,-1,94,0,0,0
16754,30277,30277,0,2,2,6,0,24,0,68,0,0,0,19,0,115,20,-1,32,45,0,0,22,93,0,29,15,32,92,94,0,91,68,70,2026,14,24,19,0,0,15,94,53,189,1,0,-1,76,1,126747,0,0,42,93,56,0,0,82,1,0,0,63,0,238380,75,60,4,33,29,0,0,204,0,0,0,0,59,64,75,19,0,6,0,0,89,1,1,0,0,160432,0,0,0,40,1,0,3,85,5,1,44,238380,0,93,0,0,129,89,4,0,92,500,2,0,0,2,0,0,0,0,2,0,93,20,0,-1,22,0,0,6
30926,30901,30901,0,0,51,0,6,89,0,75,0,0,0,92,0,0,75,-1,93,89,0,0,91,14,0,80,0,90,93,6,0,95,91,95,2026,89,94,64,0,0,20,92,81,185,1,0,-1,89,0,142332,18,0,96,84,88,327681,0,78,0,0,128,83,0,238399,6,72,1,95,91,4,0,205,0,0,2,0,72,83,93,86,0,0,0,0,7,7,0,0,0,158960,1,0,0,18,1,0,5,92,4,0,81,238399,0,6,0,4,0,90,3,0,93,500,4,0,0,0,0,0,0,0,5,0,82,62,0,-1,93,0,0,0
22765,25675,25675,0,4,2,15,6,24,0,46,0,0,0,31,0,148,20,-1,31,37,0,0,27,89,0,38,15,32,89,91,0,86,71,71,2026,34,30,22,0,0,3505,91,42,193,1,0,-1,80,1,139192,0,0,34,87,65,805306368,0,92,0,0,0,43,0,190053,86,47,4,33,30,0,0,206,0,0,0,0,47,50,86,40,0,0,0,0,84,1,1,0,0,160432,0,0,0,13,1,0,3,73,2,1,67,238428,0,87,0,0,1,84,2,0,89,500,4,0,0,0,0,0,0,0,2,0,89,22,0,-1,23,0,0,1
24365,31052,23544,24365,0,1,0,0,96,0,77,0,0,0,69,0,25,85,-1,82,75,1,0,94,14,0,92,15,88,90,14,0,91,83,74,2026,75,76,87,0,0,28,80,90,168,1,0,-1,83,1,142623,7,0,85,86,96,88212096,0,69,0,0,4,86,0,1040,14,85,5,83,96,2,0,207,0,0,2,0,85,92,83,76,0,0,0,0,13,9,0,0,0,160432,0,2,0,54,2,0,2,83,3,0,93,238430,0,12,0,2,16,83,7,0,90,500,4,0,0,0,0,0,0,0,288,2,91,83,0,8,75,0,0,0
1636,26200,26200,0,0,2,6,6,89,0,78,0,0,0,91,0,65,30,-1,66,87,0,0,86,12,0,40,15,61,88,7,44,89,87,77,2026,90,85,24,0,0,3505,85,85,183,1,0,23,80,1,143891,25,0,87,76,89,0,0,73,0,0,1,80,0,13128,7,35,4,75,86,2,0,208,0,0,2,0,65,82,73,84,0,0,0,0,7,3,0,0,0,160937,0,0,0,49,1,0,4,90,2,0,73,239420,0,10,0,2,16,89,2,0,88,500,2,0,0,0,0,0,0,0,2,2,84,25,17,21,86,0,0,6
6761,29846,29846,0,0,0,0,0,71,0,83,0,0,0,73,0,16,62,27,78,70,0,0,74,12,0,66,0,79,74,13,0,72,72,76,2026,72,75,62,0,0,1,76,78,193,0,0,23,78,0,151979,25,0,75,76,76,2,0,79,0,0,0,76,0,240380,7,46,1,72,78,3,0,209,0,0,2,0,64,78,75,76,0,0,0,0,10,1,0,0,0,159188,1,0,0,14,1,0,3,90,3,0,78,240380,0,7,0,2,0,73,2,0,74,500,3,0,0,2,0,0,0,0,6,0,78,1,0,21,68,0,0,0
12024,20630,20630,0,0,1,16,17,86,0,84,0,0,0,78,0,65,64,-1,83,92,0,0,88,9,0,75,0,79,87,13,0,87,89,91,2026,79,85,59,0,0,508,86,84,175,1,0,14,70,1,144006,18,0,89,65,90,168,0,72,1,0,0,86,0,13383,5,62,4,87,84,3,0,210,0,0,0,0,31,87,85,70,0,0,0,0,7,1,0,0,0,160601,0,0,0,163,1,0,4,64,4,0,84,242625,0,15,0,3,32,84,4,0,87,500,2,0,0,0,0,0,0,0,1,0,85,51,0,-1,93,0,0,0
18474,14940,14940,0,0,100,0,0,71,1,80,0,0,0,91,0,525,35,-1,70,82,0,0,85,14,0,27,31,71,92,8,0,85,85,79,2025,90,84,30,0,0,8500,84,82,177,3,0,-1,80,130,151959,25,0,87,71,86,153092097,2,66,1,0,16,65,1,246272,11,39,4,85,72,3,0,211,0,0,2,0,44,85,77,91,0,5,0,0,12,9,0,0,0,157979,0,0,0,18,1,0,4,93,3,0,72,246272,0,14,0,2,0,88,8,0,88,502,2,0,0,0,0,0,30,0,2,0,83,37,0,21,91,0,0,0
24317,3815,24315,24315,0,2,0,0,95,0,93,0,0,0,94,0,1,45,-1,86,88,0,0,94,12,0,39,3,90,93,12,0,97,97,90,2026,96,96,41,0,0,1514,95,90,186,1,0,27,83,1,142267,18,0,97,80,95,262144,0,75,1,0,1,83,0,4231,15,46,4,90,92,3,0,212,0,0,0,0,63,88,90,78,0,0,3,0,10,9,0,0,0,160937,0,1,0,54,2,0,3,89,4,0,87,246477,0,11,2,3,16,95,5,0,93,501,3,0,0,0,0,0,15,0,2,0,89,41,2,-1,92,0,0,0
14088,12392,12392,0,0,100,5,0,55,1,77,0,0,0,82,0,505,38,-1,65,70,0,0,69,6,0,37,31,58,81,10,0,75,69,66,2023,79,71,37,0,0,7008,72,79,181,3,0,-1,72,135,152878,25,0,79,61,71,134283264,0,70,1,0,0,34,1,247512,11,40,3,74,63,3,0,213,0,0,0,0,37,78,66,65,0,4,0,0,12,2,0,0,0,160602,0,0,0,70,1,0,3,79,3,0,56,247512,0,7,0,2,0,75,2,0,75,501,3,0,0,0,0,0,30,0,2,0,79,38,0,21,68,0,0,6
14990,27581,27581,0,0,100,0,0,74,0,70,0,0,0,72,0,501,70,-1,77,68,0,0,76,10,0,71,0,71,76,8,0,74,76,80,2026,70,79,63,0,0,5500,77,69,162,0,0,-1,54,0,146600,14,0,78,63,74,0,0,75,0,0,0,77,1,247828,13,67,1,78,69,4,0,214,0,0,0,0,69,68,76,60,0,3,0,0,12,1,0,0,0,158960,1,0,0,163,2,0,3,64,3,0,77,247828,0,11,0,4,0,72,2,0,76,500,3,0,0,0,0,0,0,0,9,0,69,64,0,-1,65,0,0,0
8547,25143,25143,0,0,0,0,0,45,0,65,0,0,0,63,0,16,71,-1,56,65,0,0,61,8,0,77,0,65,74,5,0,76,60,59,2026,51,73,77,0,0,1,72,70,173,0,0,-1,73,0,146600,5,0,75,73,66,0,0,75,0,0,0,64,0,247829,10,73,1,76,49,4,0,215,0,0,0,0,78,69,65,74,0,0,0,0,10,1,0,0,0,158960,1,0,0,14,2,0,3,80,3,0,68,247829,0,11,0,4,0,58,2,0,74,500,3,0,0,2,0,0,0,0,3,0,70,70,0,-1,62,0,0,0
9717,16236,16236,0,0,0,3,0,84,0,65,0,0,0,85,0,17,78,-1,93,89,0,0,94,11,0,78,0,82,89,10,0,89,88,83,2027,89,86,62,0,0,2000,84,72,184,0,0,18,79,0,144520,14,0,91,81,91,0,0,89,1,0,128,62,0,5471,5,74,4,93,84,4,0,216,0,0,2,0,74,76,88,71,0,0,0,0,8,6,0,0,0,158960,0,0,0,14,1,0,4,82,5,0,92,251484,0,6,2,4,144,90,3,0,89,500,2,0,0,0,0,0,0,0,2,0,74,71,0,-1,85,0,0,3
27193,30113,27232,27232,0,0,0,0,35,0,56,0,0,0,48,0,16,18,-1,26,62,0,0,52,8,0,17,0,32,51,6,0,50,47,48,2027,57,48,15,0,0,1,48,56,180,0,0,-1,55,0,146723,25,0,43,51,50,0,0,75,0,0,0,65,0,252002,6,20,1,43,28,1,0,217,0,0,0,0,32,52,38,53,0,0,0,0,14,1,0,0,0,158960,1,0,0,155,1,0,3,52,4,0,58,252002,0,5,0,1,0,54,2,0,51,500,3,0,0,2,0,0,0,0,3,0,54,16,0,21,42,0,0,0
7024,27208,7017,7017,0,0,0,0,40,0,58,0,0,0,47,0,16,27,-1,39,52,0,0,34,7,0,16,0,44,49,10,0,38,40,43,2027,43,50,28,0,0,1,50,64,185,0,0,-1,63,0,146723,16,0,50,51,48,0,0,79,0,0,0,56,0,252003,10,24,1,47,36,1,0,218,0,0,0,0,25,64,44,37,0,0,0,0,6,1,0,0,0,158960,1,0,0,14,2,0,3,50,4,0,46,252003,0,14,0,1,0,43,2,0,49,500,3,0,0,2,0,0,0,0,6,0,64,21,0,27,39,0,0,0
29060,25795,29042,29042,0,0,0,0,40,0,50,0,0,0,42,0,16,28,-1,38,47,0,0,38,14,0,23,0,48,50,7,0,36,43,41,2027,47,51,24,0,0,1,49,61,188,0,0,-1,67,0,133574,12,0,50,53,52,0,0,81,0,0,0,50,0,252004,9,27,1,48,31,1,0,219,0,0,0,0,25,67,44,36,0,0,0,0,12,1,0,0,0,158960,1,0,0,45,1,0,3,52,2,0,49,252004,0,12,0,1,0,46,2,0,50,500,3,0,0,2,0,0,0,0,6,0,64,26,0,23,39,0,0,0
24524,23226,23225,23225,0,0,0,0,33,0,58,0,0,0,43,0,16,10,-1,29,53,0,0,53,10,0,19,0,26,49,15,0,46,44,40,2027,56,51,14,0,0,1,50,69,177,0,0,-1,53,0,146723,21,0,43,49,46,0,0,74,0,0,0,69,0,252005,11,16,1,38,28,1,0,220,0,0,0,0,25,72,34,49,0,0,0,0,11,1,0,0,0,158960,1,0,0,14,1,0,3,55,3,0,58,252005,0,13,0,1,0,52,2,0,49,500,3,0,0,2,0,0,0,0,3,0,70,11,0,25,51,0,0,0
1769,14157,14157,0,0,0,0,0,87,1,95,0,0,0,90,0,16,85,-1,80,86,0,0,80,5,0,83,0,80,87,8,0,99,90,80,2027,84,82,85,0,0,1,85,84,198,3,0,-1,99,0,148655,5,0,80,95,88,16,0,108,1,0,0,95,0,253160,7,84,1,80,84,1,0,221,0,0,0,0,99,87,81,80,0,0,0,0,11,3,0,0,0,160207,0,0,0,14,1,0,3,95,5,0,85,253160,0,11,0,1,128,85,7,0,87,500,3,0,0,2,0,0,0,0,2,0,85,85,0,-1,88,0,0,0
4263,5010,9745,9745,0,0,0,0,86,0,84,0,0,0,90,0,16,84,-1,80,82,0,0,82,84,0,87,0,88,85,88,0,86,87,81,2027,81,85,90,0,0,1,86,81,180,0,0,-1,83,0,148482,14,0,86,84,80,0,0,75,0,0,0,89,0,256913,87,87,1,90,84,4,0,222,0,0,2,0,85,84,86,90,0,0,0,0,82,3,0,0,0,158960,0,0,0,54,1,0,3,95,4,0,82,256913,0,81,0,4,0,82,2,0,85,500,3,0,0,2,0,0,0,0,2,0,82,88,0,-1,86,0,0,0
20702,11126,11126,0,0,100,0,0,84,0,85,0,0,0,90,0,501,84,-1,80,90,0,0,86,84,0,84,0,84,86,80,0,90,90,82,2027,90,81,81,0,0,5500,82,84,179,0,0,-1,89,0,147791,25,0,80,88,84,0,0,63,0,0,0,84,1,257226,81,84,1,88,87,1,0,223,0,0,0,0,87,88,85,81,0,3,0,0,80,4,0,0,0,158960,0,0,0,54,1,0,3,95,2,0,86,257226,0,81,0,2,0,88,5,0,86,500,3,0,0,0,0,0,0,0,2,0,86,87,0,21,81,0,0,0
27793,27794,17824,17824,0,0,0,0,88,0,91,0,0,0,90,0,16,87,-1,82,88,0,0,75,89,0,77,0,89,87,53,0,81,93,77,2027,90,90,91,0,0,1,90,91,180,0,0,-1,90,0,146723,18,0,91,83,90,0,0,75,0,0,0,92,0,257468,56,79,1,95,90,1,0,224,0,0,0,0,84,89,88,55,0,0,0,0,55,1,0,0,0,159914,1,0,0,14,1,0,2,84,3,0,68,257468,0,56,0,1,0,87,2,0,87,500,3,0,0,2,0,0,0,0,3,0,90,76,0,-1,86,0,0,0
16770,11523,11523,0,0,0,0,0,86,1,86,0,0,0,90,0,16,86,-1,85,89,0,0,89,88,0,83,0,82,87,83,0,90,87,87,2027,85,89,87,0,0,1,89,86,174,4,0,-1,87,0,146913,14,0,90,85,89,0,0,73,0,0,0,84,0,257615,85,86,1,85,82,4,0,225,0,0,0,0,82,82,85,86,0,0,0,0,85,9,0,0,0,160207,0,0,0,14,1,0,3,94,4,0,83,257615,0,85,0,4,0,87,7,0,87,500,3,0,0,2,0,0,0,0,2,0,84,88,0,-1,84,0,0,0
29844,10947,6549,6549,0,0,0,0,88,0,90,0,0,0,90,0,16,87,-1,89,87,0,0,89,85,0,89,0,87,86,85,0,89,83,29,2027,88,86,90,0,0,1,85,82,180,0,0,-1,83,0,147435,25,0,82,86,83,0,0,82,0,0,0,90,0,257616,85,89,1,84,88,4,0,226,0,0,2,0,90,88,75,86,0,0,0,0,87,4,0,0,0,160207,0,0,0,18,1,0,3,95,4,0,88,257616,0,85,0,4,0,87,2,0,86,500,4,0,0,2,0,0,0,0,2,0,85,90,0,21,82,0,0,0
6838,3027,3027,0,0,2,5,6,99,0,90,0,0,0,96,0,70,85,-1,99,96,2,0,99,6,0,86,15,99,96,6,0,98,98,98,2027,92,94,82,0,0,1505,95,92,182,1,0,12,89,3,143375,14,0,97,92,95,16777217,0,75,0,0,128,93,0,250,12,85,5,97,99,2,0,227,0,0,0,0,92,89,98,87,0,0,0,0,15,7,1,0,0,159968,0,0,0,14,1,0,3,93,3,0,97,259138,0,13,0,2,48,94,3,0,96,500,4,0,0,0,0,0,0,0,391,0,91,85,3,-1,93,0,0,6
6838,3027,3027,0,0,0,0,0,35,0,54,0,0,0,47,0,16,37,-1,46,49,0,0,37,12,0,44,0,45,48,11,0,46,43,46,2027,32,48,43,0,0,1,46,56,182,0,0,-1,55,0,143375,12,0,39,53,48,0,0,74,1,0,0,63,0,250,9,39,1,52,35,1,0,228,0,0,0,0,45,56,47,45,0,0,0,0,7,5,0,0,0,158960,0,0,0,14,1,0,3,49,2,0,56,261581,0,9,3,1,0,38,3,0,48,500,3,0,0,2,0,0,0,0,391,0,56,33,0,23,36,0,0,0
3004,29162,2994,2994,0,100,0,0,10,0,38,0,0,0,7,0,501,14,-1,18,17,0,0,7,54,0,14,0,10,20,50,0,35,26,29,2027,8,6,13,0,0,5500,18,31,169,0,0,-1,36,0,146693,2,0,19,30,1,0,0,65,1,0,0,47,1,26626,52,12,1,18,10,1,0,229,0,0,2,0,27,30,18,12,0,3,0,0,49,3,0,0,0,158960,0,0,0,14,1,0,3,27,3,0,21,262527,0,48,1,1,0,7,4,0,20,500,3,0,0,0,0,0,0,0,121,0,31,9,0,3,9,0,0,0
9021,4826,4826,0,0,0,3,0,63,0,84,0,0,0,36,0,25,93,-1,71,51,0,0,51,11,0,95,15,58,91,13,0,91,82,50,2028,35,57,92,0,0,3501,67,77,176,1,0,-1,86,1,142779,5,0,69,84,58,0,0,74,1,0,0,81,0,1183,14,93,5,73,37,1,0,230,0,0,1,0,85,83,63,88,0,1,0,0,6,8,0,0,0,160978,0,2,0,27,1,0,3,92,4,0,77,270419,0,13,0,1,64,44,3,0,91,500,2,0,0,0,0,0,0,0,2,0,80,94,0,-1,44,0,0,0
7172,23656,23656,0,0,0,0,0,32,0,57,0,0,0,52,0,16,10,-1,28,59,0,0,44,12,0,17,0,31,50,13,0,52,41,43,2028,54,50,12,0,0,1,50,64,177,0,0,-1,55,0,140430,25,0,45,49,43,0,0,75,1,0,0,65,0,272691,14,18,1,36,32,1,0,231,0,0,0,0,31,56,35,54,0,0,0,0,12,5,0,0,0,158960,0,0,0,42,1,0,3,54,2,0,51,272691,0,13,0,1,0,49,1,0,50,500,3,0,0,2,0,0,0,0,9,0,60,15,0,21,34,0,0,0
11226,20188,20188,0,0,0,0,0,44,0,57,0,0,0,49,0,16,30,-1,59,45,0,0,30,11,0,25,0,40,51,5,0,51,58,54,2028,43,59,41,0,0,1,58,66,180,0,0,-1,55,0,142204,14,0,57,51,48,0,0,75,1,0,0,65,0,272692,13,34,1,53,35,1,0,232,0,0,0,0,44,64,50,37,0,0,0,0,12,1,0,0,0,158960,0,0,0,14,1,0,3,46,3,0,49,272692,0,5,0,1,0,41,3,0,51,500,3,0,0,2,0,0,0,0,2,0,65,39,0,-1,35,0,0,0
27012,24382,24382,0,0,0,0,0,31,0,50,0,0,0,34,0,16,48,-1,57,43,0,0,31,10,0,46,0,40,47,15,0,50,38,41,2028,28,45,51,0,0,1,46,62,180,0,0,-1,55,0,139546,14,0,43,53,43,0,0,75,1,0,0,65,0,272693,13,47,1,55,33,1,0,233,0,0,0,0,55,63,47,49,0,0,0,0,12,5,0,0,0,158960,0,0,0,14,1,0,3,52,3,0,47,272693,0,14,0,1,0,33,3,0,47,500,3,0,0,2,0,0,0,0,2,0,62,45,0,-1,32,0,0,0
27151,26593,26593,0,0,100,0,0,43,0,50,0,0,0,40,0,501,24,-1,31,50,0,0,35,13,0,16,0,48,49,10,0,37,41,47,2028,51,52,29,0,0,5500,51,69,170,0,0,-1,33,0,145042,23,0,47,36,62,0,0,60,1,0,0,87,1,272694,6,24,1,40,34,1,0,234,0,0,0,0,30,65,42,33,0,3,0,0,14,5,0,0,0,160866,0,0,0,14,1,0,3,29,4,0,49,272694,0,7,0,1,0,49,4,0,49,500,3,0,0,0,0,0,0,0,8,0,67,24,0,12,41,0,0,0
1151,25760,25760,0,0,100,0,0,30,0,55,0,0,0,42,0,501,57,-1,24,31,0,0,26,8,0,54,0,41,52,12,0,49,36,39,2028,29,54,53,0,0,5500,48,63,170,0,0,-1,33,0,146828,3,0,33,43,23,0,0,60,1,0,0,87,1,272695,6,50,1,33,33,1,0,235,0,0,0,0,52,69,34,38,0,3,0,0,7,3,0,0,0,160866,0,0,0,14,1,0,3,33,4,0,59,272695,0,10,0,1,0,28,7,0,52,500,3,0,0,0,0,0,0,0,8,0,66,44,0,2,26,0,0,0
