chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,jerseynamefonttype,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,captainarmband,teamtechid,isembargoed,hasadvertisingkit,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,jerseyrestriction
0,1,220,29,0,0,12,220,220,220,164,220,220,21,12,220,0,12,19,220,0,1,19,220,0,29,220,21,12,0,220,28,0,220,220,203,0,12,220,12,21,220,0,3,-1,0,0,109,60,1781,87,7,0,76,32,0,0,0,97,1,109,0,0,0
0,1,12,228,0,0,220,12,12,12,152,12,12,232,220,12,0,220,2076,12,0,1,99,12,0,228,12,232,220,0,12,228,0,12,12,215,0,220,12,220,232,12,0,0,-1,0,0,98,73,649,81,16,0,0,33,0,1,0,100,1,75,0,0,0
0,1,220,208,0,0,220,220,220,220,54,220,220,76,220,220,0,220,2076,220,0,1,43,220,0,217,220,42,220,0,220,134,0,220,220,77,0,220,220,220,53,220,0,1,-1,0,0,75,73,650,90,7,0,0,33,0,1,0,100,0,75,0,0,0
0,1,12,53,0,0,12,12,12,12,216,12,12,72,12,12,0,12,2076,12,0,1,254,12,0,173,12,253,12,0,12,252,0,12,12,73,0,12,12,12,215,12,0,2,-1,0,0,75,73,5276,76,23,0,0,33,0,0,0,100,1,75,0,0,0
0,1,65,230,0,0,220,220,220,124,70,124,47,231,220,124,0,220,20,220,0,1,50,220,0,229,65,231,220,0,47,229,19,65,220,130,0,220,220,220,231,47,0,0,-1,0,0,1,8,1388,93,5,0,100,34,0,0,0,95,0,1,0,0,0
0,1,45,217,0,0,36,36,45,102,231,102,36,217,45,102,0,36,20,102,0,1,231,45,0,184,45,143,45,0,36,144,0,45,36,231,0,102,102,102,184,36,0,1,-1,0,0,1,8,1389,60,36,0,100,34,0,0,0,92,0,1,0,0,0
0,1,220,30,0,0,220,220,220,220,190,220,220,74,220,220,0,220,20,220,0,1,146,220,0,30,220,145,220,0,220,30,7,220,220,75,0,220,220,220,189,220,0,2,-1,0,0,1,8,1390,88,7,0,100,34,0,0,0,95,0,1,0,0,0
0,1,12,32,0,0,220,12,12,12,229,12,12,231,220,12,0,220,19,12,0,1,229,35,0,30,12,231,220,0,12,209,5,12,222,230,0,220,60,220,231,12,0,0,-1,0,0,8,1,1392,86,11,0,100,36,0,1,0,99,1,8,3,0,0
0,1,220,43,0,0,220,220,220,220,28,220,220,47,220,220,0,220,19,220,0,1,194,220,0,28,220,202,220,0,220,194,5,220,220,43,0,220,220,220,29,220,0,1,-1,0,0,8,1,1393,98,98,0,100,36,0,1,0,98,0,8,3,0,0
0,1,12,2,0,0,254,12,12,12,206,12,12,0,220,12,0,220,19,12,0,1,229,12,0,18,12,232,225,0,12,27,5,12,12,5,0,0,12,220,192,12,0,2,-1,0,0,8,1,1782,83,11,0,100,36,0,1,0,97,1,8,3,0,0
0,1,220,32,0,0,220,220,220,220,114,220,220,30,220,220,0,220,19,220,0,1,74,220,0,32,220,30,220,0,220,32,5,220,220,114,0,220,220,220,30,220,0,3,-1,0,0,8,1,3659,78,18,0,100,36,0,1,0,99,0,8,0,0,0
0,1,220,228,0,0,220,220,220,220,30,220,220,30,220,220,0,220,19,220,0,1,30,220,0,229,220,30,220,0,220,229,5,220,220,30,0,220,220,220,30,220,0,4,-1,0,0,8,1,14067,83,14,0,0,36,0,0,0,98,0,8,0,0,0
0,1,94,228,0,0,220,220,220,60,103,60,0,198,220,60,0,220,19,220,0,1,13,220,19,228,94,198,220,0,0,228,7,94,220,66,0,220,220,220,199,0,0,0,-1,0,0,3,1,1394,81,15,0,100,38,0,0,0,94,0,3,0,0,1
0,1,136,121,0,0,5,5,136,100,251,100,5,248,136,100,0,5,19,100,0,1,251,136,19,167,136,248,120,0,5,37,7,120,5,251,0,100,100,100,248,5,0,1,-1,0,0,3,1,1395,89,8,0,100,38,0,0,0,88,0,3,0,0,1
0,1,12,37,0,0,12,12,12,12,107,12,12,34,12,12,0,12,19,12,0,1,237,12,19,107,12,226,12,0,12,237,0,12,12,37,0,12,12,12,104,12,0,2,-1,0,0,3,1,1396,96,96,0,100,38,0,0,0,94,0,3,0,0,0
0,1,220,54,0,0,220,220,220,220,62,220,220,68,220,220,0,220,19,220,0,1,44,220,19,62,220,50,220,0,220,44,0,220,220,54,0,220,220,220,81,220,0,3,-1,0,0,3,1,1397,97,97,0,100,38,0,0,0,93,0,3,0,0,1
0,1,220,139,0,0,37,220,220,220,37,220,220,33,220,220,0,220,31,220,0,1,34,220,0,62,220,32,70,0,220,41,0,220,220,48,0,151,220,220,32,220,0,0,-1,0,0,30,22,1400,74,24,0,0,44,0,0,0,100,0,213,0,0,1
0,1,70,229,0,0,12,37,70,151,229,151,37,230,12,151,0,12,31,151,0,1,229,70,0,229,70,230,12,0,37,229,7,70,37,229,0,12,151,12,230,37,0,1,-1,0,0,30,22,1401,90,90,0,0,44,0,0,0,100,1,213,0,0,1
0,1,220,78,0,0,37,220,220,220,132,220,220,103,70,220,0,37,31,220,0,1,10,220,0,103,220,0,70,0,220,0,0,220,220,101,0,151,220,151,134,220,0,2,-1,0,0,30,22,1402,88,8,0,0,44,0,0,0,82,0,213,0,0,2
0,1,12,86,0,0,160,12,12,12,87,12,12,48,12,12,0,12,31,12,0,1,208,12,0,71,12,206,160,0,12,69,0,12,12,49,0,160,12,12,86,12,0,3,-1,0,0,30,22,1403,81,12,0,0,44,0,0,0,85,1,213,0,0,1
0,1,220,233,0,0,190,220,220,190,28,64,220,29,202,220,0,255,31,220,0,1,28,220,0,233,190,29,190,0,255,233,19,202,220,28,0,190,220,64,29,190,0,0,-1,0,0,266,22,1404,60,24,0,31,45,0,0,0,95,0,266,0,0,1
0,1,37,181,0,0,12,37,37,12,229,177,37,231,177,37,0,177,31,37,0,1,230,12,0,172,12,231,12,0,177,198,0,177,12,229,0,12,12,177,231,12,0,1,-1,0,0,28,22,1405,82,8,0,0,45,0,0,0,96,1,28,0,0,1
0,1,220,126,0,0,178,220,220,178,117,12,220,126,12,220,0,12,31,220,0,1,34,220,0,63,178,38,178,0,12,38,7,12,220,187,0,178,220,12,62,178,0,2,-1,0,0,28,22,1406,89,6,0,0,45,0,0,0,94,0,28,0,0,1
0,1,220,62,0,0,178,220,220,178,59,12,220,64,12,220,0,12,31,220,0,1,58,220,0,59,178,59,178,0,12,58,7,12,220,62,0,178,220,12,60,178,0,3,-1,0,0,28,22,1407,94,94,0,0,45,0,0,0,100,0,28,0,0,1
0,1,220,8,0,0,220,12,12,220,36,220,220,24,220,220,0,220,31,12,0,1,228,12,0,7,220,24,220,0,220,15,7,220,12,55,0,220,12,220,24,220,0,0,-1,0,0,22,22,1410,61,24,0,100,47,0,0,0,98,0,213,0,0,1
0,1,111,221,0,0,12,105,107,122,221,122,107,229,12,122,0,12,31,124,0,1,221,107,0,221,111,229,12,0,107,221,0,111,105,221,0,12,124,12,229,107,0,1,-1,0,0,22,22,1411,92,92,0,100,47,0,0,0,98,1,213,0,0,1
0,1,220,71,0,0,12,220,220,220,152,220,220,91,12,220,0,12,31,220,0,1,0,220,0,112,220,1,12,0,220,28,7,220,220,91,0,12,220,12,151,220,0,2,-1,0,0,22,22,1412,70,28,0,100,47,0,0,0,57,0,213,0,0,1
0,1,220,151,0,0,71,220,220,220,60,220,220,164,91,220,0,71,31,220,0,1,143,220,0,103,220,71,91,0,220,93,0,220,220,113,0,162,220,162,91,220,0,3,-1,0,0,22,22,1413,77,10,0,100,47,0,0,0,98,0,213,0,0,1
0,1,220,32,0,0,12,12,12,220,231,220,220,30,12,220,0,12,32,12,0,1,231,12,0,31,220,30,12,0,220,34,7,220,12,231,0,12,12,12,30,220,0,0,-1,0,0,7,1,1414,87,10,0,0,50,0,0,0,100,1,7,0,0,0
0,1,45,23,0,0,41,41,45,65,46,65,41,23,45,65,0,41,32,65,0,1,43,45,0,206,45,249,45,0,41,249,7,45,41,64,0,65,65,65,205,41,0,1,-1,0,0,7,1,1415,49,49,0,0,50,0,0,0,99,0,7,0,0,0
0,1,220,66,0,0,220,220,220,220,46,220,220,66,220,220,0,220,32,220,0,1,44,220,0,46,220,44,220,0,220,44,0,220,220,66,0,220,220,220,46,220,0,2,-1,0,0,7,1,1785,93,93,0,0,50,0,0,0,99,0,7,0,0,0
0,1,43,34,0,0,100,220,220,220,18,220,100,224,43,53,0,100,31,220,0,1,107,220,0,18,220,237,43,0,220,107,3,220,220,34,0,53,220,53,235,220,0,0,-1,0,0,207,22,1419,96,96,0,76,54,0,0,0,98,0,213,0,0,0
0,1,220,61,0,0,220,100,43,53,231,53,220,61,220,220,0,220,31,53,0,1,233,43,31,52,43,120,220,0,100,116,0,43,100,220,0,220,53,220,52,100,0,1,-1,0,0,207,22,1420,88,9,0,76,54,0,0,0,99,1,213,0,0,0
0,1,43,98,0,0,220,100,43,220,200,220,100,99,220,53,0,220,31,53,0,1,136,43,31,200,220,137,220,0,220,136,0,220,100,98,0,220,53,220,200,220,0,2,-1,0,0,207,22,1787,96,96,0,76,54,0,0,0,99,1,213,0,0,0
0,1,220,70,0,0,12,220,220,12,84,12,220,92,12,220,0,12,31,220,0,1,82,220,31,150,12,85,12,0,12,221,3,12,220,89,0,12,220,12,87,12,0,3,-1,0,0,207,22,3783,93,5,0,76,54,0,0,0,99,0,213,0,0,0
0,1,220,30,0,0,220,12,12,220,231,220,220,30,220,220,0,220,31,12,0,1,231,12,0,30,220,30,220,0,220,30,0,220,12,231,0,220,12,220,30,220,0,0,-1,0,0,207,22,1421,85,11,0,76,55,0,0,0,96,1,213,0,0,0
0,1,85,68,0,0,220,0,85,135,108,135,0,107,220,135,0,220,31,135,0,1,238,85,0,58,85,238,220,0,0,233,0,85,0,107,0,220,135,220,108,0,0,1,-1,0,0,207,22,1422,61,29,0,76,55,0,0,0,96,0,213,0,0,0
0,1,12,52,0,0,220,12,12,12,192,12,12,112,220,12,0,220,31,12,0,1,131,12,0,172,12,132,220,0,12,70,7,12,12,111,0,220,12,220,192,12,0,2,-1,0,0,207,22,1788,80,12,0,76,55,0,0,0,92,0,213,0,0,0
0,1,215,203,0,0,12,253,215,95,31,95,253,30,12,95,0,12,31,95,0,1,31,215,0,227,215,30,12,0,253,234,0,215,253,31,0,12,95,12,30,253,0,3,-1,0,0,207,22,5310,76,19,0,76,55,0,0,0,70,0,213,0,0,0
0,1,63,124,0,0,220,40,63,146,239,146,40,240,220,146,0,220,17,146,0,1,239,220,17,51,63,240,220,0,40,16,7,63,220,239,0,220,220,220,240,40,0,0,-1,0,0,205,19,1423,73,15,0,0,57,0,0,0,81,1,205,0,0,0
0,1,220,228,0,0,12,220,220,220,30,220,220,30,12,220,0,12,17,220,0,1,30,220,17,228,220,30,12,0,220,228,0,220,220,30,0,12,220,12,30,220,0,1,-1,0,0,205,19,1424,86,13,0,0,57,0,0,0,97,0,205,0,0,0
0,1,57,0,0,0,244,6,57,153,233,96,6,0,216,153,0,244,17,153,0,1,246,57,17,233,57,239,216,0,244,246,7,216,6,0,0,96,153,96,229,6,0,2,-1,0,0,205,19,1425,95,95,0,76,57,0,0,0,98,1,205,0,0,0
0,1,220,118,0,0,12,220,220,220,58,12,220,119,12,220,0,12,17,220,0,1,45,220,0,58,220,45,12,0,12,45,0,12,220,118,0,12,220,12,58,220,0,0,-1,0,0,205,19,655,94,94,0,0,58,0,1,0,94,0,205,2,0,1
0,1,12,225,0,0,220,12,12,12,225,220,12,231,220,12,0,220,17,12,0,1,225,12,0,225,12,231,220,0,220,225,0,220,12,225,0,220,12,220,231,12,0,1,-1,0,0,205,19,656,94,94,0,0,58,0,1,0,92,1,205,2,0,1
0,1,12,19,0,0,216,12,12,12,213,12,12,24,12,12,0,12,17,12,0,1,235,12,0,213,12,230,226,0,12,235,7,12,12,19,0,17,12,12,211,12,0,2,-1,0,0,201,19,5253,95,95,0,0,58,0,1,0,98,0,201,3,0,1
0,1,220,231,0,0,12,220,220,12,48,12,220,75,12,220,0,12,17,220,0,1,46,220,0,231,12,45,12,0,12,231,0,12,220,76,0,12,220,12,47,12,0,0,-1,0,0,205,19,1426,87,11,0,100,59,0,0,0,90,0,205,0,0,1
0,1,58,71,0,0,220,50,58,77,228,220,50,231,220,77,0,220,17,77,0,1,228,58,0,53,58,231,220,0,220,45,0,220,50,229,0,220,77,220,231,50,0,1,-1,0,0,205,19,1427,87,11,0,100,59,0,0,0,93,1,205,0,0,1
0,1,12,40,0,0,255,12,12,12,205,11,12,0,209,12,0,255,17,12,0,1,242,12,0,25,12,243,209,0,255,92,7,209,12,0,0,11,12,11,207,12,0,2,-1,0,0,205,19,1428,83,12,0,100,59,0,0,0,95,0,205,0,0,0
0,1,220,29,0,0,12,220,220,220,6,12,220,29,6,220,0,188,17,220,0,1,189,220,17,29,220,30,12,0,12,30,7,12,220,6,0,12,220,6,29,220,0,0,-1,0,0,205,19,5069,78,19,0,76,62,0,0,0,89,0,205,0,0,1
0,1,12,226,0,0,220,12,12,12,226,220,12,232,220,12,0,220,17,12,0,1,226,12,17,226,12,232,220,0,220,226,4,220,12,226,0,220,12,220,232,12,0,1,-1,0,0,205,19,5078,94,94,0,76,62,0,0,0,85,0,205,0,0,1
0,1,220,84,0,0,0,220,220,220,149,60,220,68,149,220,0,0,17,220,0,1,18,220,17,199,220,14,149,0,0,6,4,149,220,70,0,60,220,60,148,220,0,2,-1,0,0,205,19,5457,75,13,0,76,62,0,0,0,100,0,205,0,0,0
0,1,210,20,0,0,255,225,37,24,210,24,255,21,37,24,0,225,16,27,0,1,254,37,0,27,210,219,210,0,255,219,0,210,225,23,0,24,27,27,27,255,0,0,-1,0,0,200,19,1429,61,35,0,0,64,0,1,0,89,0,200,0,0,1
0,1,220,30,0,0,12,220,220,220,30,220,220,30,220,220,0,220,16,220,0,1,30,220,0,30,220,30,12,0,220,30,0,220,220,30,0,12,220,220,30,220,0,1,-1,0,0,200,19,1430,92,92,0,0,64,0,1,0,97,0,200,0,0,1
0,1,220,125,0,0,72,220,220,220,81,220,220,121,220,220,0,220,16,220,0,1,53,220,0,81,220,53,104,0,220,53,7,220,220,125,0,146,220,220,77,220,0,2,-1,0,0,200,19,5029,96,96,0,76,64,0,1,0,97,0,200,0,0,1
0,1,12,231,0,0,220,12,12,12,231,220,12,231,220,12,0,220,16,12,0,1,231,12,0,231,12,231,220,0,220,231,0,220,12,231,0,220,12,220,231,12,0,3,-1,0,0,204,19,6716,92,92,0,0,64,0,1,0,96,1,204,0,0,1
0,1,220,42,0,0,189,220,220,220,29,102,220,42,46,220,0,19,16,220,0,1,189,220,0,29,220,5,15,0,19,189,7,46,220,42,0,23,220,102,10,220,0,0,-1,0,0,202,19,1432,95,95,0,76,65,0,1,0,92,0,202,0,0,1
0,1,30,231,0,0,220,20,30,45,230,220,20,231,30,45,0,20,16,45,0,1,230,30,0,230,30,231,220,0,220,230,14,220,20,231,0,220,45,45,231,20,0,1,-1,0,0,202,19,1433,87,87,0,76,65,0,1,0,96,1,202,0,0,1
0,1,220,66,0,0,12,220,220,12,85,12,220,192,12,220,0,12,16,220,0,1,1,220,0,29,12,1,12,0,12,16,0,12,220,191,0,12,220,12,85,12,0,2,-1,0,0,204,19,1434,89,8,0,76,65,0,0,0,89,0,204,0,0,0
0,1,37,77,0,0,19,228,37,40,40,102,228,77,37,40,0,228,16,40,0,1,37,37,0,40,37,36,46,0,19,37,0,46,228,77,0,102,40,40,39,228,0,3,-1,0,0,202,19,5024,97,97,0,76,65,0,1,0,92,0,202,0,0,1
0,1,108,231,0,0,220,137,108,37,231,220,137,231,84,37,0,89,16,37,0,1,231,108,0,231,108,231,220,0,220,231,7,220,137,231,0,220,37,66,231,137,0,0,-1,0,0,268,19,1435,93,93,0,0,66,0,0,0,97,1,204,0,0,1
0,1,220,49,0,0,216,220,220,220,89,47,220,200,38,220,0,216,16,220,0,1,24,220,0,37,220,25,38,0,216,210,0,38,220,200,0,47,220,47,90,220,0,1,-1,0,0,204,19,1436,89,6,0,0,66,0,0,0,95,0,204,0,0,1
0,1,12,39,0,0,12,12,12,12,206,220,12,0,220,12,0,220,16,12,0,1,242,12,0,26,12,243,12,0,220,84,7,220,12,0,0,12,12,220,207,12,0,2,-1,0,0,204,19,1437,82,14,0,0,66,0,0,0,95,0,204,0,0,0
0,1,220,19,0,0,12,220,220,220,56,220,220,82,220,220,0,220,16,220,0,1,52,220,0,23,220,57,12,0,220,130,7,220,220,91,0,12,220,220,56,220,0,3,-1,0,0,202,19,1438,67,8,0,76,66,0,0,0,95,1,202,0,0,1
0,1,220,18,0,0,101,220,220,220,20,220,220,16,220,220,0,220,16,220,0,1,99,220,0,20,220,103,19,0,220,99,7,220,220,18,0,19,220,220,18,220,0,0,-1,0,0,200,19,659,96,96,0,76,68,0,0,0,94,0,200,0,0,0
0,1,19,24,0,0,248,101,19,19,219,60,101,41,216,19,0,248,16,19,0,1,253,19,0,31,19,253,216,0,248,122,7,216,101,40,0,60,19,60,219,101,0,1,-1,0,0,204,19,660,79,12,0,76,68,0,0,0,90,1,204,0,0,0
0,1,220,216,0,0,13,220,220,220,173,220,220,219,220,220,0,220,16,220,0,1,23,220,0,173,220,27,150,0,220,23,7,220,220,216,0,180,220,220,176,220,0,2,-1,0,0,200,19,1439,95,95,0,76,68,0,0,0,90,0,200,0,0,0
0,1,11,227,0,0,171,220,220,220,13,44,171,231,220,44,0,220,16,220,0,1,194,220,0,227,220,231,11,0,171,227,0,11,220,46,0,44,220,220,231,220,0,0,-1,0,0,202,19,1440,59,38,0,76,69,0,1,0,92,0,202,0,1,1
0,1,130,52,0,0,12,155,130,66,31,66,155,29,130,66,0,155,16,66,0,1,31,130,0,136,130,29,12,0,155,175,7,130,155,31,0,12,66,66,29,155,0,1,-1,0,0,202,19,1441,87,8,0,76,69,0,1,0,92,0,202,0,1,1
0,1,12,87,0,0,33,12,12,12,185,12,12,90,12,12,0,12,16,12,0,1,29,12,0,185,12,32,185,0,12,29,7,12,12,87,0,90,12,12,189,12,0,2,-1,0,0,202,19,1442,96,96,0,76,69,0,1,0,89,1,202,0,1,1
0,1,14,143,0,0,220,15,14,104,225,104,15,221,14,104,0,15,16,104,0,1,221,14,0,87,14,221,220,0,15,1,0,14,15,221,0,220,104,104,225,15,0,3,-1,0,0,202,19,5760,75,16,0,76,69,0,1,0,92,1,202,0,1,1
0,1,79,0,0,0,220,252,79,0,42,220,252,70,220,0,0,220,16,0,0,1,22,79,0,81,79,22,220,0,220,252,0,220,252,70,0,220,0,220,42,252,0,0,-1,0,0,204,19,661,84,11,0,76,70,0,1,0,91,0,204,7,0,0
0,1,35,0,0,0,255,25,35,65,234,47,25,231,115,65,0,255,16,65,0,1,234,35,0,81,35,231,115,0,255,252,0,115,25,234,0,47,65,47,231,25,0,1,-1,0,0,204,19,662,84,10,0,76,70,0,1,0,90,1,204,2,0,0
0,1,12,108,0,0,216,12,12,12,248,108,12,110,247,12,0,216,16,12,0,1,217,12,0,248,12,218,247,0,216,217,0,247,12,108,0,108,12,108,248,12,0,2,-1,0,0,204,19,4738,94,94,0,76,70,0,1,0,90,0,204,2,0,0
0,1,98,89,0,0,250,0,98,51,207,51,0,0,98,51,0,0,16,51,0,1,254,98,0,153,98,254,226,0,0,0,11,98,0,1,0,11,51,51,206,0,0,0,-1,0,0,200,19,1443,89,9,0,0,71,0,0,0,99,1,200,0,0,0
0,1,98,0,0,0,220,0,98,51,231,51,0,231,98,51,0,0,16,51,0,1,231,98,0,207,98,231,220,0,0,255,11,98,0,231,0,220,51,51,231,0,0,1,-1,0,0,200,19,1444,89,9,0,0,71,0,0,0,99,1,200,0,0,0
0,1,220,224,0,0,123,220,220,220,180,220,220,194,220,220,0,220,16,220,0,1,122,220,0,180,220,108,180,0,220,122,20,220,220,224,0,223,220,220,157,220,0,2,-1,0,0,200,19,1445,92,92,0,0,71,0,0,0,99,1,200,0,0,0
0,1,12,31,0,0,12,220,220,12,24,30,12,231,220,12,0,220,16,220,0,1,211,220,0,30,12,231,12,0,210,31,7,24,220,30,0,12,220,220,231,12,0,0,-1,0,0,200,19,1446,63,25,0,76,72,0,1,0,99,0,200,0,0,0
0,1,12,230,0,0,220,12,12,12,230,30,12,231,24,12,0,210,16,12,0,1,230,12,0,230,12,231,220,0,210,230,0,24,12,230,0,220,12,30,231,12,0,1,-1,0,0,200,19,1447,91,91,0,76,72,0,1,0,93,1,200,0,0,0
0,1,220,50,0,0,231,220,220,220,188,220,220,46,220,220,0,220,16,220,0,1,245,220,0,188,220,249,189,0,220,245,19,220,220,50,0,69,220,220,191,220,0,2,-1,0,0,200,19,1448,97,97,0,76,72,0,1,0,99,1,200,0,0,0
0,1,143,181,0,0,36,161,143,103,85,103,161,197,143,103,0,161,16,103,0,1,34,143,0,85,143,46,72,0,161,34,0,143,161,181,0,147,103,103,114,161,0,3,-1,0,0,200,19,5222,97,97,0,76,72,0,1,0,99,0,200,0,0,0
0,1,220,76,0,0,163,220,220,26,53,26,220,78,2,220,0,163,800016,220,0,1,49,220,0,53,2,50,2,0,163,49,0,2,220,76,0,26,220,26,55,163,0,0,-1,0,0,202,19,1449,95,95,0,100,73,0,0,0,100,0,202,7,0,1
0,1,55,73,0,0,163,50,55,26,230,26,50,231,2,77,0,163,800016,77,0,1,230,55,0,48,2,230,2,0,163,46,0,2,50,230,0,26,77,26,231,163,0,1,-1,0,0,202,19,1450,87,8,0,100,73,0,0,0,99,1,202,7,0,1
0,1,220,80,0,0,50,220,220,88,152,88,220,85,114,220,0,50,800016,220,0,1,13,220,0,116,114,8,114,0,50,10,0,114,220,106,0,88,220,88,123,50,0,2,-1,0,0,202,19,1451,69,29,0,100,73,0,0,0,59,1,202,7,0,0
0,1,167,20,0,0,234,172,167,54,64,54,172,29,106,152,0,234,800016,152,0,1,62,167,0,20,106,22,106,0,234,20,0,106,172,67,0,54,152,54,25,234,0,3,-1,0,0,202,19,1452,82,16,0,100,73,0,0,0,100,0,202,0,0,1
0,1,220,56,0,0,225,220,220,220,50,12,220,30,37,220,0,225,16,220,0,1,181,220,0,50,220,30,37,0,12,181,8,12,220,56,0,27,220,27,30,220,0,0,-1,0,0,204,19,1453,91,91,0,76,74,0,1,0,84,0,204,0,0,0
0,1,12,28,0,0,220,12,12,12,231,220,12,231,220,12,0,220,16,12,0,1,231,12,0,28,12,231,220,0,220,28,7,220,12,231,0,220,12,220,231,12,0,1,-1,0,0,204,19,1454,83,14,0,76,74,0,1,0,98,1,204,0,0,0
0,1,220,173,0,0,62,220,220,220,102,179,220,136,98,220,0,62,16,220,0,1,35,220,0,102,220,52,98,0,62,35,7,98,220,173,0,179,220,179,80,220,0,2,-1,0,0,204,19,1455,96,96,0,76,74,0,1,0,100,0,204,0,0,0
0,1,191,84,0,0,12,212,191,138,34,12,212,31,12,138,0,12,16,138,0,1,34,191,0,83,191,31,12,0,12,84,8,12,212,34,0,12,138,12,31,212,0,3,-1,0,0,204,19,3679,85,11,0,76,74,0,1,0,94,0,204,0,0,0
0,1,12,230,0,0,155,220,220,12,63,19,12,231,152,12,0,155,16,220,0,1,48,220,0,229,12,231,152,0,155,229,7,152,220,161,0,19,220,19,231,12,0,0,-1,0,0,202,19,7837,85,11,0,0,76,0,1,0,89,0,202,0,0,1
0,1,220,213,0,0,220,1,85,220,230,220,220,125,85,220,0,1,16,158,0,1,228,85,0,194,220,63,220,0,220,167,0,220,1,231,0,220,158,158,80,220,0,1,-1,0,0,202,19,7838,83,10,0,0,76,0,1,0,92,1,202,0,0,1
0,1,220,30,0,0,12,220,220,220,39,12,220,52,12,220,0,12,16,220,0,1,152,220,0,30,220,154,12,0,12,30,7,12,220,51,0,12,220,12,39,220,0,2,-1,0,0,202,19,7839,83,12,0,0,76,0,1,0,94,0,202,0,0,0
0,1,220,170,0,0,12,220,220,220,31,220,220,29,220,220,0,220,16,220,0,1,30,220,0,80,220,29,12,0,220,67,0,220,220,38,0,12,220,220,29,220,0,3,-1,0,0,202,19,8363,76,17,0,0,76,0,1,0,89,0,202,0,0,0
0,1,175,135,0,0,220,189,175,220,44,220,189,64,220,125,0,220,50,125,0,1,197,175,0,189,220,196,220,0,220,218,0,220,189,64,0,220,125,220,44,220,0,0,-1,0,0,17,41,665,93,6,0,76,77,0,0,0,94,0,17,0,0,1
0,1,220,142,0,0,12,220,220,12,31,12,220,30,12,220,0,12,50,220,0,1,31,220,0,60,12,30,12,0,12,129,0,12,220,31,0,12,220,12,30,12,0,1,-1,0,0,17,41,666,87,5,0,76,77,0,0,0,94,0,17,0,0,1
0,1,220,120,0,0,12,220,220,12,107,12,220,125,12,220,0,12,50,220,0,1,23,220,0,59,12,38,12,0,12,36,7,12,220,179,0,12,220,12,62,12,0,2,-1,0,0,17,41,4713,73,11,0,76,77,0,0,0,94,0,17,0,0,2
0,1,12,18,0,0,220,12,12,220,231,220,12,232,220,12,0,220,500050,12,0,1,231,12,0,29,220,232,220,0,220,15,7,220,12,231,0,220,12,220,232,220,0,0,-1,0,0,17,41,667,52,25,0,76,78,0,1,0,95,1,17,0,0,0
0,1,220,59,0,0,12,220,220,12,49,12,220,62,12,220,0,12,500050,220,0,1,48,220,0,49,12,50,12,0,12,48,7,12,220,59,0,12,220,12,51,12,0,1,-1,0,0,17,41,668,95,95,0,76,78,0,1,0,96,0,17,0,0,0
0,1,12,49,0,0,220,12,12,220,207,220,12,15,220,12,0,220,500050,12,0,1,232,12,0,40,220,231,220,0,220,66,7,220,12,16,0,220,12,220,207,220,0,2,-1,0,0,17,41,669,86,10,0,76,78,0,1,0,99,1,17,0,0,0
0,1,220,156,0,0,12,220,220,12,132,12,220,135,12,220,0,12,500050,220,0,1,107,220,0,209,12,117,12,0,12,168,7,12,220,128,0,12,220,12,137,12,0,3,-1,0,0,17,41,670,90,5,0,76,78,0,1,0,93,0,17,0,0,0
0,1,12,57,0,0,12,220,220,220,43,220,12,230,12,12,1,12,50,220,0,1,81,220,0,43,220,230,12,0,220,81,7,220,220,57,0,12,220,12,230,220,0,0,-1,0,0,17,41,673,97,97,0,76,80,0,0,0,95,0,17,0,0,0
0,1,220,124,0,0,12,220,220,12,103,12,220,124,12,220,1,12,50,220,0,1,231,220,0,40,12,212,12,0,12,213,19,12,220,155,0,12,220,12,40,12,0,1,-1,0,0,17,41,674,80,18,0,84,80,0,0,0,96,0,17,0,0,1
0,1,12,0,0,0,220,12,12,220,254,220,12,0,220,12,1,220,50,12,0,1,236,12,0,208,220,252,220,0,220,252,0,220,12,3,0,220,12,220,207,220,0,2,-1,0,0,17,41,3995,80,14,0,76,80,0,0,0,90,1,17,0,0,0
